verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
prove,p,high_prior,Mia,Mia is a college student.,Fact: Mia is a college student. Sentence: Cynthia asks: Did Deborah prove that Mia drank 2 cocktails last night? Question: Does Cynthia believe that Mia didn't drink 2 cocktails last night?,Cynthia asks: Did Deborah prove that Mia drank 2 cocktails last night?,Does Cynthia believe that Mia drank 2 cocktails last night?,Does Cynthia believe that Mia didn't drink 2 cocktails last night?,0.5,-0.03214749361265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-15.66395), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.850033), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.56063), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.595272)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='\n', bytes=[10], logprob=-18.595694), TopLogprob(token=',', bytes=[44], logprob=-18.78573), TopLogprob(token='<|end|>', bytes=None, logprob=-19.891317), TopLogprob(token='-', bytes=[45], logprob=-20.905859)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.0321473, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.0321473), TopLogprob(token='50', bytes=[53, 48], logprob=-4.0863314), TopLogprob(token='6', bytes=[54], logprob=-4.443803), TopLogprob(token='7', bytes=[55], logprob=-6.968091), TopLogprob(token='4', bytes=[52], logprob=-7.534932)])]"
reveal,p,high_prior,Mia,Mia is a college student.,Fact: Mia is a college student. Sentence: Kevin asks: Did Ryan reveal that Mia drank 2 cocktails last night? Question: Does Kevin believe that Mia didn't drink 2 cocktails last night?,Kevin asks: Did Ryan reveal that Mia drank 2 cocktails last night?,Does Kevin believe that Mia drank 2 cocktails last night?,Does Kevin believe that Mia didn't drink 2 cocktails last night?,0.5,-0.011740432612649999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-16.427858), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.881737), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.21118), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.410261)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.463083), TopLogprob(token='<|end|>', bytes=None, logprob=-19.698828), TopLogprob(token='\n', bytes=[10], logprob=-20.060278), TopLogprob(token='-', bytes=[45], logprob=-20.63702)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.011740239, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.011740239), TopLogprob(token='50', bytes=[53, 48], logprob=-4.6902165), TopLogprob(token='6', bytes=[54], logprob=-6.3653703), TopLogprob(token='4', bytes=[52], logprob=-8.225026), TopLogprob(token='7', bytes=[55], logprob=-8.766416)])]"
say,p,high_prior,Mia,Mia is a college student.,Fact: Mia is a college student. Sentence: Lisa asks: Did Jeffrey say that Mia drank 2 cocktails last night? Question: Does Lisa believe that Mia didn't drink 2 cocktails last night?,Lisa asks: Did Jeffrey say that Mia drank 2 cocktails last night?,Does Lisa believe that Mia drank 2 cocktails last night?,Does Lisa believe that Mia didn't drink 2 cocktails last night?,0.5,-0.00442141061265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-16.137936), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.746841), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.393408), TopLogprob(token='It', bytes=[73, 116], logprob=-18.741964)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.88566), TopLogprob(token='\n', bytes=[10], logprob=-19.206429), TopLogprob(token='<|end|>', bytes=None, logprob=-19.678082), TopLogprob(token='-', bytes=[45], logprob=-21.036077)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.004421217, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.004421217), TopLogprob(token='50', bytes=[53, 48], logprob=-5.544636), TopLogprob(token='6', bytes=[54], logprob=-7.850296), TopLogprob(token='7', bytes=[55], logprob=-10.675846), TopLogprob(token='4', bytes=[52], logprob=-10.806911)])]"
see,p,high_prior,Mia,Mia is a college student.,Fact: Mia is a college student. Sentence: Sandra asks: Did Carol see that Mia drank 2 cocktails last night? Question: Does Sandra believe that Mia didn't drink 2 cocktails last night?,Sandra asks: Did Carol see that Mia drank 2 cocktails last night?,Does Sandra believe that Mia drank 2 cocktails last night?,Does Sandra believe that Mia didn't drink 2 cocktails last night?,0.5,-0.06937401361265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-16.226715), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.366405), TopLogprob(token='-', bytes=[45], logprob=-19.386751), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-19.422033)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-18.276205), TopLogprob(token=',', bytes=[44], logprob=-18.697906), TopLogprob(token='\n', bytes=[10], logprob=-20.4695), TopLogprob(token='-', bytes=[45], logprob=-20.938686)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.06937382, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.06937382), TopLogprob(token='50', bytes=[53, 48], logprob=-2.9934556), TopLogprob(token='6', bytes=[54], logprob=-4.6592097), TopLogprob(token='4', bytes=[52], logprob=-5.5698524), TopLogprob(token='7', bytes=[55], logprob=-7.132625)])]"
suggest,p,high_prior,Mia,Mia is a college student.,Fact: Mia is a college student. Sentence: Cynthia asks: Did Ryan suggest that Mia drank 2 cocktails last night? Question: Does Cynthia believe that Mia didn't drink 2 cocktails last night?,Cynthia asks: Did Ryan suggest that Mia drank 2 cocktails last night?,Does Cynthia believe that Mia drank 2 cocktails last night?,Does Cynthia believe that Mia didn't drink 2 cocktails last night?,0.5,-0.01306289261265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-17.0), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.484375), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.78125), TopLogprob(token='It', bytes=[73, 116], logprob=-18.296875)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.84375), TopLogprob(token='\n', bytes=[10], logprob=-19.210938), TopLogprob(token='<|end|>', bytes=None, logprob=-19.414062), TopLogprob(token='.\n', bytes=[46, 10], logprob=-20.789062)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.013062699, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.013062699), TopLogprob(token='50', bytes=[53, 48], logprob=-4.3724375), TopLogprob(token='6', bytes=[54], logprob=-8.3099375), TopLogprob(token='51', bytes=[53, 49], logprob=-10.8099375), TopLogprob(token='7', bytes=[55], logprob=-11.0130625)])]"
think,p,high_prior,Mia,Mia is a college student.,Fact: Mia is a college student. Sentence: Sandra asks: Does Amanda think that Mia drank 2 cocktails last night? Question: Does Sandra believe that Mia didn't drink 2 cocktails last night?,Sandra asks: Does Amanda think that Mia drank 2 cocktails last night?,Does Sandra believe that Mia drank 2 cocktails last night?,Does Sandra believe that Mia didn't drink 2 cocktails last night?,0.5,-0.00579365202,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.3202e-07), TopLogprob(token='1', bytes=[49], logprob=-16.618986), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.707495), TopLogprob(token='We', bytes=[87, 101], logprob=-16.748772), TopLogprob(token='It', bytes=[73, 116], logprob=-17.173237)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-19.117664), TopLogprob(token='<|end|>', bytes=None, logprob=-20.68196), TopLogprob(token='\n', bytes=[10], logprob=-20.685314), TopLogprob(token='-', bytes=[45], logprob=-21.134266)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.00579322, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.00579322), TopLogprob(token='50', bytes=[53, 48], logprob=-5.1595902), TopLogprob(token='6', bytes=[54], logprob=-10.781211), TopLogprob(token='51', bytes=[53, 49], logprob=-12.442496), TopLogprob(token='7', bytes=[55], logprob=-13.529742)])]"
acknowledge,p,high_prior,Sophia,Sophia is a hipster.,Fact: Sophia is a hipster. Sentence: Steven asks: Did Eric acknowledge that Sophia got a tattoo? Question: Does Steven believe that Sophia didn't get a tattoo?,Steven asks: Did Eric acknowledge that Sophia got a tattoo?,Does Steven believe that Sophia got a tattoo?,Does Steven believe that Sophia didn't get a tattoo?,0.25,-1.5480293704272998,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-6.704273e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-6.704273e-07), TopLogprob(token='1', bytes=[49], logprob=-14.391467), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.118744), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.388119), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.493252)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-16.647346), TopLogprob(token=',', bytes=[44], logprob=-19.596996), TopLogprob(token='\n', bytes=[10], logprob=-21.385313), TopLogprob(token='-', bytes=[45], logprob=-23.067854)]), ChatCompletionTokenLogprob(token='25', bytes=[50, 53], logprob=-1.5480287, top_logprobs=[TopLogprob(token='25', bytes=[50, 53], logprob=-1.5480287), TopLogprob(token='3', bytes=[51], logprob=-2.268997), TopLogprob(token='4', bytes=[52], logprob=-2.4773366), TopLogprob(token='2', bytes=[50], logprob=-2.4862783), TopLogprob(token='35', bytes=[51, 53], logprob=-2.6007764)])]"
admit,p,high_prior,Sophia,Sophia is a hipster.,Fact: Sophia is a hipster. Sentence: Larry asks: Did Eric admit that Sophia got a tattoo? Question: Does Larry believe that Sophia didn't get a tattoo?,Larry asks: Did Eric admit that Sophia got a tattoo?,Does Larry believe that Sophia got a tattoo?,Does Larry believe that Sophia didn't get a tattoo?,0.5,-0.7023856212236499,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.5122365e-07), TopLogprob(token='1', bytes=[49], logprob=-14.562501), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.734375), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.75), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.8125)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.75), TopLogprob(token='\n', bytes=[10], logprob=-19.578125), TopLogprob(token='<|end|>', bytes=None, logprob=-20.359375), TopLogprob(token='-', bytes=[45], logprob=-20.484375)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.70238507, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.70238507), TopLogprob(token='6', bytes=[54], logprob=-1.8273851), TopLogprob(token='4', bytes=[52], logprob=-2.49926), TopLogprob(token='50', bytes=[53, 48], logprob=-2.921135), TopLogprob(token='7', bytes=[55], logprob=-3.358635)])]"
announce,p,high_prior,Sophia,Sophia is a hipster.,Fact: Sophia is a hipster. Sentence: Kevin asks: Did Gary announce that Sophia got a tattoo? Question: Does Kevin believe that Sophia didn't get a tattoo?,Kevin asks: Did Gary announce that Sophia got a tattoo?,Does Kevin believe that Sophia got a tattoo?,Does Kevin believe that Sophia didn't get a tattoo?,0.5,-0.18781969281633001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1281633e-07), TopLogprob(token='1', bytes=[49], logprob=-15.3943405), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.927563), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.023027), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.11858)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.729952), TopLogprob(token='\n', bytes=[10], logprob=-19.083817), TopLogprob(token='-', bytes=[45], logprob=-20.106085), TopLogprob(token='<|end|>', bytes=None, logprob=-20.822273)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.18781938, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.18781938), TopLogprob(token='6', bytes=[54], logprob=-2.915967), TopLogprob(token='50', bytes=[53, 48], logprob=-3.0026827), TopLogprob(token='4', bytes=[52], logprob=-3.2709723), TopLogprob(token='7', bytes=[55], logprob=-5.1906576)])]"
annoyed,p,high_prior,Sophia,Sophia is a hipster.,Fact: Sophia is a hipster. Sentence: Lisa asks: Is Jonathan annoyed that Sophia got a tattoo? Question: Does Lisa believe that Sophia didn't get a tattoo?,Lisa asks: Is Jonathan annoyed that Sophia got a tattoo?,Does Lisa believe that Sophia got a tattoo?,Does Lisa believe that Sophia didn't get a tattoo?,0.01,-0.7580432362380001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.4021238e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.4021238e-05), TopLogprob(token='1', bytes=[49], logprob=-11.187514), TopLogprob(token='No', bytes=[78, 111], logprob=-16.578138), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.265638), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-18.890638)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.035777565, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.035777565), TopLogprob(token='<|end|>', bytes=None, logprob=-3.3482776), TopLogprob(token='\n', bytes=[10], logprob=-15.176402), TopLogprob(token='<|end|>', bytes=None, logprob=-20.363903), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-22.567028)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.72225165, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.72225165), TopLogprob(token='1', bytes=[49], logprob=-1.5503767), TopLogprob(token='05', bytes=[48, 53], logprob=-2.1910017), TopLogprob(token='02', bytes=[48, 50], logprob=-2.5191267), TopLogprob(token='10', bytes=[49, 48], logprob=-3.0503767)])]"
right,p,high_prior,Sophia,Sophia is a hipster.,Fact: Sophia is a hipster. Sentence: Daniel asks: Is Michelle right that Sophia got a tattoo? Question: Does Daniel believe that Sophia didn't get a tattoo?,Daniel asks: Is Michelle right that Sophia got a tattoo?,Does Daniel believe that Sophia got a tattoo?,Does Daniel believe that Sophia didn't get a tattoo?,0.5,-0.060745067816329996,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1281633e-07), TopLogprob(token='1', bytes=[49], logprob=-16.1875), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.140625), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.421875), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.953125)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='\n', bytes=[10], logprob=-18.78125), TopLogprob(token=',', bytes=[44], logprob=-18.984375), TopLogprob(token='<|end|>', bytes=None, logprob=-19.976562), TopLogprob(token='-', bytes=[45], logprob=-21.0625)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.060744755, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.060744755), TopLogprob(token='50', bytes=[53, 48], logprob=-3.0919948), TopLogprob(token='6', bytes=[54], logprob=-4.748245), TopLogprob(token='4', bytes=[52], logprob=-6.341995), TopLogprob(token='7', bytes=[55], logprob=-7.29512)])]"
confess,p,high_prior,Sophia,Sophia is a hipster.,Fact: Sophia is a hipster. Sentence: Paul asks: Did Ryan confess that Sophia got a tattoo? Question: Does Paul believe that Sophia didn't get a tattoo?,Paul asks: Did Ryan confess that Sophia got a tattoo?,Does Paul believe that Sophia got a tattoo?,Does Paul believe that Sophia didn't get a tattoo?,0.5,-0.48999242883464,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-9.0883464e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-9.0883464e-07), TopLogprob(token='1', bytes=[49], logprob=-13.999047), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.834238), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.092985), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.185902)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.220068), TopLogprob(token='<|end|>', bytes=None, logprob=-18.8795), TopLogprob(token='\n', bytes=[10], logprob=-19.901894), TopLogprob(token='-', bytes=[45], logprob=-21.882162)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.48999152, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.48999152), TopLogprob(token='6', bytes=[54], logprob=-1.9646848), TopLogprob(token='4', bytes=[52], logprob=-2.861787), TopLogprob(token='50', bytes=[53, 48], logprob=-3.2631562), TopLogprob(token='7', bytes=[55], logprob=-3.2996762)])]"
