verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
confess,p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Edward asks: Did Emily confess that Isabella ate a steak on Sunday? Question: Is Edward certain that Isabella ate a steak on Sunday?,Edward asks: Did Emily confess that Isabella ate a steak on Sunday?,Is Edward certain that Isabella ate a steak on Sunday?,Is Edward certain that Isabella didnt eat a steak on Sunday?,0.5,-0.337814836,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='No', bytes=[78, 111], logprob=-17.96011), TopLogprob(token='1', bytes=[49], logprob=-18.412104), TopLogprob(token=' ', bytes=[32], logprob=-19.55777), TopLogprob(token='-', bytes=[45], logprob=-20.219122)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.28162566, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.28162566), TopLogprob(token='<|end|>', bytes=None, logprob=-1.4046878), TopLogprob(token='\n', bytes=[10], logprob=-15.555422), TopLogprob(token='<|end|>', bytes=None, logprob=-18.245739), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-22.255045)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.056189176, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.056189176), TopLogprob(token='01', bytes=[48, 49], logprob=-3.9411511), TopLogprob(token='50', bytes=[53, 48], logprob=-4.290091), TopLogprob(token='00', bytes=[48, 48], logprob=-4.592501), TopLogprob(token='0', bytes=[48], logprob=-5.478913)])]"
confirm,p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Ashley asks: Did Jonathan confirm that Isabella ate a steak on Sunday? Question: Is Ashley certain that Isabella ate a steak on Sunday?,Ashley asks: Did Jonathan confirm that Isabella ate a steak on Sunday?,Is Ashley certain that Isabella ate a steak on Sunday?,Is Ashley certain that Isabella didnt eat a steak on Sunday?,0.5,-0.24415166600000002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='No', bytes=[78, 111], logprob=-17.667194), TopLogprob(token='1', bytes=[49], logprob=-18.683636), TopLogprob(token=' ', bytes=[32], logprob=-19.64682), TopLogprob(token='-', bytes=[45], logprob=-20.226519)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.19884191, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.19884191), TopLogprob(token='<|end|>', bytes=None, logprob=-1.7130212), TopLogprob(token='\n', bytes=[10], logprob=-15.012933), TopLogprob(token='<|end|>', bytes=None, logprob=-17.520737), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-21.508793)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.045309756, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.045309756), TopLogprob(token='01', bytes=[48, 49], logprob=-3.7821891), TopLogprob(token='50', bytes=[53, 48], logprob=-5.2174687), TopLogprob(token='0', bytes=[48], logprob=-5.413071), TopLogprob(token='4', bytes=[52], logprob=-6.0054917)])]"
demonstrate,p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Ashley asks: Did Amanda demonstrate that Isabella ate a steak on Sunday? Question: Is Ashley certain that Isabella ate a steak on Sunday?,Ashley asks: Did Amanda demonstrate that Isabella ate a steak on Sunday?,Is Ashley certain that Isabella ate a steak on Sunday?,Is Ashley certain that Isabella didnt eat a steak on Sunday?,0.01,-0.930245675,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='No', bytes=[78, 111], logprob=-18.533604), TopLogprob(token='1', bytes=[49], logprob=-19.061172), TopLogprob(token=' ', bytes=[32], logprob=-20.060295), TopLogprob(token='-', bytes=[45], logprob=-20.782421)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.071690835, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.071690835), TopLogprob(token='<|end|>', bytes=None, logprob=-2.671037), TopLogprob(token='\n', bytes=[10], logprob=-14.028443), TopLogprob(token='<|end|>', bytes=None, logprob=-18.059828), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-21.651012)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.85855484, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.85855484), TopLogprob(token='5', bytes=[53], logprob=-0.88056374), TopLogprob(token='00', bytes=[48, 48], logprob=-2.4980965), TopLogprob(token='0', bytes=[48], logprob=-3.2386284), TopLogprob(token='50', bytes=[53, 48], logprob=-4.988266)])]"
discover,p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Ashley asks: Did Ryan discover that Isabella ate a steak on Sunday? Question: Is Ashley certain that Isabella ate a steak on Sunday?,Ashley asks: Did Ryan discover that Isabella ate a steak on Sunday?,Is Ashley certain that Isabella ate a steak on Sunday?,Is Ashley certain that Isabella didnt eat a steak on Sunday?,0.5,-0.06451758261265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-16.088995), TopLogprob(token='No', bytes=[78, 111], logprob=-18.375736), TopLogprob(token=' ', bytes=[32], logprob=-20.468042), TopLogprob(token='-', bytes=[45], logprob=-20.731445)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.018469479, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.018469479), TopLogprob(token='<|end|>', bytes=None, logprob=-4.0008607), TopLogprob(token='\n', bytes=[10], logprob=-16.466387), TopLogprob(token='<|end|>', bytes=None, logprob=-19.686916), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-22.275656)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.04604791, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.04604791), TopLogprob(token='01', bytes=[48, 49], logprob=-3.573424), TopLogprob(token='50', bytes=[53, 48], logprob=-4.831681), TopLogprob(token='0', bytes=[48], logprob=-5.5426126), TopLogprob(token='00', bytes=[48, 48], logprob=-6.3648763)])]"
establish,p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Kevin asks: Did Jason establish that Isabella ate a steak on Sunday? Question: Is Kevin certain that Isabella ate a steak on Sunday?,Kevin asks: Did Jason establish that Isabella ate a steak on Sunday?,Is Kevin certain that Isabella ate a steak on Sunday?,Is Kevin certain that Isabella didnt eat a steak on Sunday?,0.5,-0.227507536,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-18.112041), TopLogprob(token='No', bytes=[78, 111], logprob=-18.96842), TopLogprob(token=' ', bytes=[32], logprob=-19.677197), TopLogprob(token='-', bytes=[45], logprob=-20.364292)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.017449766, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.017449766), TopLogprob(token='<|end|>', bytes=None, logprob=-4.0571456), TopLogprob(token='\n', bytes=[10], logprob=-15.985574), TopLogprob(token='<|end|>', bytes=None, logprob=-18.50257), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-22.591768)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.21005777, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.21005777), TopLogprob(token='01', bytes=[48, 49], logprob=-2.0045638), TopLogprob(token='50', bytes=[53, 48], logprob=-4.066955), TopLogprob(token='00', bytes=[48, 48], logprob=-4.5087066), TopLogprob(token='0', bytes=[48], logprob=-4.7241282)])]"
hear,p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Cynthia asks: Did Deborah hear that Isabella ate a steak on Sunday? Question: Is Cynthia certain that Isabella ate a steak on Sunday?,Cynthia asks: Did Deborah hear that Isabella ate a steak on Sunday?,Is Cynthia certain that Isabella ate a steak on Sunday?,Is Cynthia certain that Isabella didnt eat a steak on Sunday?,0.5,-0.32656162281633,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1281633e-07), TopLogprob(token='1', bytes=[49], logprob=-15.18503), TopLogprob(token='No', bytes=[78, 111], logprob=-17.3746), TopLogprob(token=' ', bytes=[32], logprob=-20.11399), TopLogprob(token='-', bytes=[45], logprob=-20.425632)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.27255666, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.27255666), TopLogprob(token='<|end|>', bytes=None, logprob=-1.4330982), TopLogprob(token='\n', bytes=[10], logprob=-13.937214), TopLogprob(token='<|end|>', bytes=None, logprob=-16.64265), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-19.67671)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.05400465, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.05400465), TopLogprob(token='01', bytes=[48, 49], logprob=-3.3383427), TopLogprob(token='50', bytes=[53, 48], logprob=-5.166107), TopLogprob(token='0', bytes=[48], logprob=-5.2362366), TopLogprob(token='00', bytes=[48, 48], logprob=-5.4605217)])]"
inform,p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Karen asks: Did Stephanie inform Jane that Isabella ate a steak on Sunday? Question: Is Karen certain that Isabella ate a steak on Sunday?,Karen asks: Did Stephanie inform Jane that Isabella ate a steak on Sunday?,Is Karen certain that Isabella ate a steak on Sunday?,Is Karen certain that Isabella didnt eat a steak on Sunday?,0.5,-0.02101476422365,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.5122365e-07), TopLogprob(token='1', bytes=[49], logprob=-14.556344), TopLogprob(token='No', bytes=[78, 111], logprob=-18.279213), TopLogprob(token=' ', bytes=[32], logprob=-20.679169), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-20.956009)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.010976132, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.010976132), TopLogprob(token='<|end|>', bytes=None, logprob=-4.517526), TopLogprob(token='\n', bytes=[10], logprob=-16.191202), TopLogprob(token='<|end|>', bytes=None, logprob=-18.909115), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-22.423336)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.010038081, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.010038081), TopLogprob(token='50', bytes=[53, 48], logprob=-5.085895), TopLogprob(token='01', bytes=[48, 49], logprob=-5.97825), TopLogprob(token='4', bytes=[52], logprob=-7.691871), TopLogprob(token='6', bytes=[54], logprob=-8.210024)])]"
know,p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Sandra asks: Does Timothy know that Isabella ate a steak on Sunday? Question: Is Sandra certain that Isabella ate a steak on Sunday?,Sandra asks: Does Timothy know that Isabella ate a steak on Sunday?,Is Sandra certain that Isabella ate a steak on Sunday?,Is Sandra certain that Isabella didnt eat a steak on Sunday?,0.5,-0.062656086,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.011774056, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.011774056), TopLogprob(token='1', bytes=[49], logprob=-4.448059), TopLogprob(token='No', bytes=[78, 111], logprob=-12.623577), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.275457), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.555746)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00426347, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00426347), TopLogprob(token='<|end|>', bytes=None, logprob=-5.459849), TopLogprob(token='\n', bytes=[10], logprob=-15.41212), TopLogprob(token='<|end|>', bytes=None, logprob=-19.40289), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-22.012098)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.04661856, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.04661856), TopLogprob(token='50', bytes=[53, 48], logprob=-4.008868), TopLogprob(token='99', bytes=[57, 57], logprob=-4.218972), TopLogprob(token='01', bytes=[48, 49], logprob=-4.558919), TopLogprob(token='00', bytes=[48, 48], logprob=-8.102914)])]"
pretend,p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Brian asks: Did Deborah pretend that Isabella ate a steak on Sunday? Question: Is Brian certain that Isabella ate a steak on Sunday?,Brian asks: Did Deborah pretend that Isabella ate a steak on Sunday?,Is Brian certain that Isabella ate a steak on Sunday?,Is Brian certain that Isabella didnt eat a steak on Sunday?,0.5,-0.594294077,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.860085), TopLogprob(token='No', bytes=[78, 111], logprob=-18.305458), TopLogprob(token=' ', bytes=[32], logprob=-19.446836), TopLogprob(token='-', bytes=[45], logprob=-19.926884)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.022728207, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.022728207), TopLogprob(token='<|end|>', bytes=None, logprob=-3.7954943), TopLogprob(token='\n', bytes=[10], logprob=-17.722816), TopLogprob(token='<|end|>', bytes=None, logprob=-19.240334), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-24.04923)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.57156587, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.57156587), TopLogprob(token='01', bytes=[48, 49], logprob=-1.0891001), TopLogprob(token='00', bytes=[48, 48], logprob=-3.2653449), TopLogprob(token='50', bytes=[53, 48], logprob=-4.294632), TopLogprob(token='0', bytes=[48], logprob=-4.3433304)])]"
prove,p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Donna asks: Did Ronald prove that Isabella ate a steak on Sunday? Question: Is Donna certain that Isabella ate a steak on Sunday?,Donna asks: Did Ronald prove that Isabella ate a steak on Sunday?,Is Donna certain that Isabella ate a steak on Sunday?,Is Donna certain that Isabella didnt eat a steak on Sunday?,0.01,-1.05352933,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='No', bytes=[78, 111], logprob=-17.966612), TopLogprob(token='1', bytes=[49], logprob=-18.528175), TopLogprob(token=' ', bytes=[32], logprob=-19.649124), TopLogprob(token='-', bytes=[45], logprob=-20.167744)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.25500163, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.25500163), TopLogprob(token='<|end|>', bytes=None, logprob=-1.4912802), TopLogprob(token='\n', bytes=[10], logprob=-14.813735), TopLogprob(token='<|end|>', bytes=None, logprob=-17.861988), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-21.56205)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.7985277, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.7985277), TopLogprob(token='5', bytes=[53], logprob=-0.89086246), TopLogprob(token='00', bytes=[48, 48], logprob=-2.8746996), TopLogprob(token='0', bytes=[48], logprob=-2.9388475), TopLogprob(token='50', bytes=[53, 48], logprob=-5.116069)])]"
reveal,p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Ashley asks: Did Emily reveal that Isabella ate a steak on Sunday? Question: Is Ashley certain that Isabella ate a steak on Sunday?,Ashley asks: Did Emily reveal that Isabella ate a steak on Sunday?,Is Ashley certain that Isabella ate a steak on Sunday?,Is Ashley certain that Isabella didnt eat a steak on Sunday?,0.5,-0.272393614,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.770683), TopLogprob(token='No', bytes=[78, 111], logprob=-19.03447), TopLogprob(token=' ', bytes=[32], logprob=-20.27599), TopLogprob(token='Ash', bytes=[65, 115, 104], logprob=-20.862362)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.062951624, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.062951624), TopLogprob(token='<|end|>', bytes=None, logprob=-2.7967086), TopLogprob(token='\n', bytes=[10], logprob=-14.568632), TopLogprob(token='<|end|>', bytes=None, logprob=-18.787863), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-21.569405)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.20944199, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.20944199), TopLogprob(token='01', bytes=[48, 49], logprob=-2.0841062), TopLogprob(token='0', bytes=[48], logprob=-3.6930597), TopLogprob(token='50', bytes=[53, 48], logprob=-4.1521378), TopLogprob(token='00', bytes=[48, 48], logprob=-4.2078114)])]"
say,p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Betty asks: Did Jacob say that Isabella ate a steak on Sunday? Question: Is Betty certain that Isabella ate a steak on Sunday?,Betty asks: Did Jacob say that Isabella ate a steak on Sunday?,Is Betty certain that Isabella ate a steak on Sunday?,Is Betty certain that Isabella didnt eat a steak on Sunday?,0.01,-0.80472649,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='No', bytes=[78, 111], logprob=-18.754133), TopLogprob(token='1', bytes=[49], logprob=-18.914543), TopLogprob(token=' ', bytes=[32], logprob=-19.89149), TopLogprob(token='-', bytes=[45], logprob=-20.389692)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.38476864, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.38476864), TopLogprob(token='<|end|>', bytes=None, logprob=-1.1413375), TopLogprob(token='\n', bytes=[10], logprob=-15.013106), TopLogprob(token='<|end|>', bytes=None, logprob=-18.073395), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-20.569607)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.41995785, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.41995785), TopLogprob(token='5', bytes=[53], logprob=-1.578346), TopLogprob(token='00', bytes=[48, 48], logprob=-2.796398), TopLogprob(token='0', bytes=[48], logprob=-3.0360353), TopLogprob(token='1', bytes=[49], logprob=-4.8077445)])]"
