verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
inform,p,high_prior,Jon,Jon lives 2 blocks away from work.,Fact: Jon lives 2 blocks away from work. Sentence: Kimberly asks: Did Emily inform Jane that Jon walks to work? Question: Is Kimberly certain that Jon walks to work?,Kimberly asks: Did Emily inform Jane that Jon walks to work?,Is Kimberly certain that Jon walks to work?,Is Kimberly certain that Jon doesn't walk to work?,0.75,-1.8049773223,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0016086475, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0016086475), TopLogprob(token='1', bytes=[49], logprob=-6.447316), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.359906), TopLogprob(token=' ', bytes=[32], logprob=-12.588258), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.760404)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0001167748, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0001167748), TopLogprob(token='<|end|>', bytes=None, logprob=-9.069963), TopLogprob(token=' ', bytes=[32], logprob=-14.74034), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-15.047454), TopLogprob(token=',', bytes=[44], logprob=-15.221084)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.8032519, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.8032519), TopLogprob(token='85', bytes=[56, 53], logprob=-1.8232447), TopLogprob(token='80', bytes=[56, 48], logprob=-2.6797643), TopLogprob(token='70', bytes=[55, 48], logprob=-2.6876779), TopLogprob(token='20', bytes=[50, 48], logprob=-2.964373)])]"
know,p,high_prior,Jon,Jon lives 2 blocks away from work.,Fact: Jon lives 2 blocks away from work. Sentence: Scott asks: Does Deborah know that Jon walks to work? Question: Is Scott certain that Jon walks to work?,Scott asks: Does Deborah know that Jon walks to work?,Is Scott certain that Jon walks to work?,Is Scott certain that Jon doesn't walk to work?,0.75,-1.94056099313,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00032855204, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00032855204), TopLogprob(token='1', bytes=[49], logprob=-8.147674), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.756944), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.713801), TopLogprob(token=' ', bytes=[32], logprob=-13.381516)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00020044109, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00020044109), TopLogprob(token='<|end|>', bytes=None, logprob=-8.521015), TopLogprob(token=' ', bytes=[32], logprob=-14.881389), TopLogprob(token=',', bytes=[44], logprob=-15.171922), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-15.66813)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.940032, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.940032), TopLogprob(token='70', bytes=[55, 48], logprob=-2.5566378), TopLogprob(token='85', bytes=[56, 53], logprob=-2.61341), TopLogprob(token='25', bytes=[50, 53], logprob=-2.7081823), TopLogprob(token='50', bytes=[53, 48], logprob=-2.8854399)])]"
pretend,p,high_prior,Jon,Jon lives 2 blocks away from work.,Fact: Jon lives 2 blocks away from work. Sentence: Christopher asks: Did Stephanie pretend that Jon walks to work? Question: Is Christopher certain that Jon walks to work?,Christopher asks: Did Stephanie pretend that Jon walks to work?,Is Christopher certain that Jon walks to work?,Is Christopher certain that Jon doesn't walk to work?,0.01,-1.40787988584,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00061653164, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00061653164), TopLogprob(token='1', bytes=[49], logprob=-7.42446), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.111082), TopLogprob(token=' ', bytes=[32], logprob=-13.64546), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-14.093266)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0012959542, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0012959542), TopLogprob(token='<|end|>', bytes=None, logprob=-6.650609), TopLogprob(token=' ', bytes=[32], logprob=-14.426464), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.683976), TopLogprob(token='\n', bytes=[10], logprob=-14.864183)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-1.4059674, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-1.4059674), TopLogprob(token='10', bytes=[49, 48], logprob=-1.9661442), TopLogprob(token='05', bytes=[48, 53], logprob=-2.4292636), TopLogprob(token='20', bytes=[50, 48], logprob=-2.7006526), TopLogprob(token='2', bytes=[50], logprob=-2.7125316)])]"
prove,p,high_prior,Jon,Jon lives 2 blocks away from work.,Fact: Jon lives 2 blocks away from work. Sentence: Lisa asks: Did Michelle prove that Jon walks to work? Question: Is Lisa certain that Jon walks to work?,Lisa asks: Did Michelle prove that Jon walks to work?,Is Lisa certain that Jon walks to work?,Is Lisa certain that Jon doesn't walk to work?,0.20,-1.9381073529,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.000624753, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.000624753), TopLogprob(token='1', bytes=[49], logprob=-7.412301), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.525525), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.471568), TopLogprob(token=' ', bytes=[32], logprob=-12.631017)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0014681999, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0014681999), TopLogprob(token='<|end|>', bytes=None, logprob=-6.526254), TopLogprob(token=' ', bytes=[32], logprob=-14.294442), TopLogprob(token='<|end|>', bytes=None, logprob=-14.363212), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.629137)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.9360144, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.9360144), TopLogprob(token='10', bytes=[49, 48], logprob=-2.2216494), TopLogprob(token='25', bytes=[50, 53], logprob=-2.4799788), TopLogprob(token='75', bytes=[55, 53], logprob=-2.4802496), TopLogprob(token='2', bytes=[50], logprob=-2.7618926)])]"
reveal,p,high_prior,Jon,Jon lives 2 blocks away from work.,Fact: Jon lives 2 blocks away from work. Sentence: Nancy asks: Did Jacob reveal that Jon walks to work? Question: Is Nancy certain that Jon walks to work?,Nancy asks: Did Jacob reveal that Jon walks to work?,Is Nancy certain that Jon walks to work?,Is Nancy certain that Jon doesn't walk to work?,0.20,-2.1933956082,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0005975929, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0005975929), TopLogprob(token='1', bytes=[49], logprob=-7.442969), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.886521), TopLogprob(token=' ', bytes=[32], logprob=-13.007535), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-14.672872)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0005442153, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0005442153), TopLogprob(token='<|end|>', bytes=None, logprob=-7.5197053), TopLogprob(token=' ', bytes=[32], logprob=-14.733471), TopLogprob(token=',', bytes=[44], logprob=-14.9614725), TopLogprob(token='<|end|>', bytes=None, logprob=-15.105753)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-2.1922538, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-2.1922538), TopLogprob(token='25', bytes=[50, 53], logprob=-2.3888252), TopLogprob(token='10', bytes=[49, 48], logprob=-2.420922), TopLogprob(token='2', bytes=[50], logprob=-2.5356376), TopLogprob(token='15', bytes=[49, 53], logprob=-2.778815)])]"
say,p,high_prior,Jon,Jon lives 2 blocks away from work.,Fact: Jon lives 2 blocks away from work. Sentence: Kenneth asks: Did Michelle say that Jon walks to work? Question: Is Kenneth certain that Jon walks to work?,Kenneth asks: Did Michelle say that Jon walks to work?,Is Kenneth certain that Jon walks to work?,Is Kenneth certain that Jon doesn't walk to work?,0.2,-1.4087654629739998,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-7.3742274e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-7.3742274e-05), TopLogprob(token='1', bytes=[49], logprob=-9.814628), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.143823), TopLogprob(token='I', bytes=[73], logprob=-13.89318), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-14.202899)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0009792207, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0009792207), TopLogprob(token='<|end|>', bytes=None, logprob=-6.932996), TopLogprob(token=' ', bytes=[32], logprob=-13.4198475), TopLogprob(token=',', bytes=[44], logprob=-14.512709), TopLogprob(token='\n', bytes=[10], logprob=-14.6495495)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.4077125, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.4077125), TopLogprob(token='20', bytes=[50, 48], logprob=-1.8264613), TopLogprob(token='10', bytes=[49, 48], logprob=-2.0327106), TopLogprob(token='25', bytes=[50, 53], logprob=-2.5009894), TopLogprob(token='1', bytes=[49], logprob=-2.5585093)])]"
see,p,high_prior,Jon,Jon lives 2 blocks away from work.,Fact: Jon lives 2 blocks away from work. Sentence: Paul asks: Did Jacob see that Jon walks to work? Question: Is Paul certain that Jon walks to work?,Paul asks: Did Jacob see that Jon walks to work?,Is Paul certain that Jon walks to work?,Is Paul certain that Jon doesn't walk to work?,0.20,-2.1644541003,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0017163509, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0017163509), TopLogprob(token='1', bytes=[49], logprob=-6.395244), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.423487), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.065329), TopLogprob(token=' ', bytes=[32], logprob=-12.857866)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0007630494, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0007630494), TopLogprob(token='<|end|>', bytes=None, logprob=-7.1815414), TopLogprob(token=' ', bytes=[32], logprob=-14.556595), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.65003), TopLogprob(token='<|end|>', bytes=None, logprob=-14.687372)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-2.1619747, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-2.1619747), TopLogprob(token='25', bytes=[50, 53], logprob=-2.292771), TopLogprob(token='10', bytes=[49, 48], logprob=-2.5008628), TopLogprob(token='75', bytes=[55, 53], logprob=-2.5700386), TopLogprob(token='2', bytes=[50], logprob=-2.7419994)])]"
suggest,p,high_prior,Jon,Jon lives 2 blocks away from work.,Fact: Jon lives 2 blocks away from work. Sentence: Jennifer asks: Did Laura suggest that Jon walks to work? Question: Is Jennifer certain that Jon walks to work?,Jennifer asks: Did Laura suggest that Jon walks to work?,Is Jennifer certain that Jon walks to work?,Is Jennifer certain that Jon doesn't walk to work?,0.20,-1.69911440776,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00056792586, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00056792586), TopLogprob(token='1', bytes=[49], logprob=-7.5123687), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.366194), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.669031), TopLogprob(token=' ', bytes=[32], logprob=-12.862608)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0021133819, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0021133819), TopLogprob(token='<|end|>', bytes=None, logprob=-6.1617794), TopLogprob(token=' ', bytes=[32], logprob=-14.111419), TopLogprob(token='<|end|>', bytes=None, logprob=-14.619873), TopLogprob(token='\n', bytes=[10], logprob=-14.644905)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.6964331, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.6964331), TopLogprob(token='10', bytes=[49, 48], logprob=-1.8028479), TopLogprob(token='25', bytes=[50, 53], logprob=-2.3883944), TopLogprob(token='2', bytes=[50], logprob=-2.439601), TopLogprob(token='30', bytes=[51, 48], logprob=-2.8465395)])]"
think,p,high_prior,Jon,Jon lives 2 blocks away from work.,Fact: Jon lives 2 blocks away from work. Sentence: Daniel asks: Does Timothy think that Jon walks to work? Question: Is Daniel certain that Jon walks to work?,Daniel asks: Does Timothy think that Jon walks to work?,Is Daniel certain that Jon walks to work?,Is Daniel certain that Jon doesn't walk to work?,0.25,-1.9752552872,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0002257086, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0002257086), TopLogprob(token='1', bytes=[49], logprob=-8.479556), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.367591), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.194037), TopLogprob(token=' ', bytes=[32], logprob=-13.368171)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0002584786, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0002584786), TopLogprob(token='<|end|>', bytes=None, logprob=-8.265574), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-15.192738), TopLogprob(token=' ', bytes=[32], logprob=-15.4247465), TopLogprob(token='\n', bytes=[10], logprob=-15.452849)]), ChatCompletionTokenLogprob(token='25', bytes=[50, 53], logprob=-1.9747711, top_logprobs=[TopLogprob(token='25', bytes=[50, 53], logprob=-1.9747711), TopLogprob(token='20', bytes=[50, 48], logprob=-2.1471782), TopLogprob(token='2', bytes=[50], logprob=-2.3331847), TopLogprob(token='15', bytes=[49, 53], logprob=-2.4143825), TopLogprob(token='75', bytes=[55, 53], logprob=-2.5799174)])]"
polar,p,high_prior,Jon,Jon lives 2 blocks away from work.,Fact: Jon lives 2 blocks away from work. Sentence: Christopher asks: Does John walk to work? Question: Is Christopher certain that Jon walks to work?,Christopher asks: Does John walk to work?,Is Christopher certain that Jon walks to work?,,0.2,-1.8655116617999998,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0024907608, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0024907608), TopLogprob(token='1', bytes=[49], logprob=-6.1380806), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.470924), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-9.629993), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-11.314451)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.002859201, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.002859201), TopLogprob(token='<|end|>', bytes=None, logprob=-5.860113), TopLogprob(token=' ', bytes=[32], logprob=-13.58923), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.869981), TopLogprob(token='\n', bytes=[10], logprob=-14.209483)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.8601617, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.8601617), TopLogprob(token='01', bytes=[48, 49], logprob=-2.0259466), TopLogprob(token='10', bytes=[49, 48], logprob=-2.1331758), TopLogprob(token='20', bytes=[50, 48], logprob=-2.5559206), TopLogprob(token='1', bytes=[49], logprob=-2.6353235)])]"
acknowledge,p,high_prior,Charley,Charley lives in Mexico.,Fact: Charley lives in Mexico. Sentence: Paul asks: Did Ryan acknowledge that Charley speaks Spanish? Question: Is Paul certain that Charley speaks Spanish?,Paul asks: Did Ryan acknowledge that Charley speaks Spanish?,Is Paul certain that Charley speaks Spanish?,Is Paul certain that Charley doesn't speak Spanish?,0.85,-1.77816956986,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0016642313, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0016642313), TopLogprob(token='1', bytes=[49], logprob=-6.432967), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.124202), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.21878), TopLogprob(token=' ', bytes=[32], logprob=-12.996078)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00059973856, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00059973856), TopLogprob(token='<|end|>', bytes=None, logprob=-7.4221697), TopLogprob(token=',', bytes=[44], logprob=-14.744461), TopLogprob(token=' ', bytes=[32], logprob=-14.794451), TopLogprob(token='<|end|>', bytes=None, logprob=-15.014856)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.7759056, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.7759056), TopLogprob(token='75', bytes=[55, 53], logprob=-1.9068947), TopLogprob(token='8', bytes=[56], logprob=-2.366459), TopLogprob(token='80', bytes=[56, 48], logprob=-2.525465), TopLogprob(token='70', bytes=[55, 48], logprob=-2.580698)])]"
admit,p,high_prior,Charley,Charley lives in Mexico.,Fact: Charley lives in Mexico. Sentence: Donna asks: Did Jonathan admit that Charley speaks Spanish? Question: Is Donna certain that Charley speaks Spanish?,Donna asks: Did Jonathan admit that Charley speaks Spanish?,Is Donna certain that Charley speaks Spanish?,Is Donna certain that Charley doesn't speak Spanish?,0.85,-1.95607092612,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.001004943, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.001004943), TopLogprob(token='1', bytes=[49], logprob=-6.9155655), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.88624), TopLogprob(token=' ', bytes=[32], logprob=-13.187063), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.849583)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00030948312, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00030948312), TopLogprob(token='<|end|>', bytes=None, logprob=-8.084472), TopLogprob(token=' ', bytes=[32], logprob=-14.941562), TopLogprob(token=',', bytes=[44], logprob=-15.390689), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-15.740482)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.9547565, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.9547565), TopLogprob(token='75', bytes=[55, 53], logprob=-1.9666965), TopLogprob(token='8', bytes=[56], logprob=-2.2720878), TopLogprob(token='80', bytes=[56, 48], logprob=-2.442931), TopLogprob(token='70', bytes=[55, 48], logprob=-2.622689)])]"
