"verb","embedded_type","prior_type","item","prior","prompt","target","question","alt_question","rating","distribution","raw_probs"
"inform","p","high_prior","Sophia","Sophia is a hipster.","Fact: Sophia is a hipster. Sentence: Scott asks: Did Jeffrey inform Jane that Sophia got a tattoo? Question: Does Scott believe that Sophia got a tattoo?","Scott asks: Did Jeffrey inform Jane that Sophia got a tattoo?","Does Scott believe that Sophia got a tattoo?","Does Scott believe that Sophia didn't get a tattoo?",0.5,-3.6073914e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.6073914e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.6073914e-05), TopLogprob(token='1', bytes=[49], logprob=-10.236279), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.191471), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.587791), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.902954)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.693317), TopLogprob(token='\n', bytes=[10], logprob=-19.063446), TopLogprob(token='-', bytes=[45], logprob=-20.924183), TopLogprob(token='<|end|>', bytes=None, logprob=-21.08508)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.009117099, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.009117099), TopLogprob(token='50', bytes=[53, 48], logprob=-5.672615), TopLogprob(token='6', bytes=[54], logprob=-5.7676773), TopLogprob(token='7', bytes=[55], logprob=-6.908142), TopLogprob(token='75', bytes=[55, 53], logprob=-7.1494637)])]"
"know","p","high_prior","Sophia","Sophia is a hipster.","Fact: Sophia is a hipster. Sentence: Steven asks: Does Michelle know that Sophia got a tattoo? Question: Does Steven believe that Sophia got a tattoo?","Steven asks: Does Michelle know that Sophia got a tattoo?","Does Steven believe that Sophia got a tattoo?","Does Steven believe that Sophia didn't get a tattoo?",1,-0.0008870415,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0008870415, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0008870415), TopLogprob(token='0', bytes=[48], logprob=-7.029093), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.982674), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.922983), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-18.123232)])]"
"pretend","p","high_prior","Sophia","Sophia is a hipster.","Fact: Sophia is a hipster. Sentence: Kenneth asks: Did Carol pretend that Sophia got a tattoo? Question: Does Kenneth believe that Sophia got a tattoo?","Kenneth asks: Did Carol pretend that Sophia got a tattoo?","Does Kenneth believe that Sophia got a tattoo?","Does Kenneth believe that Sophia didn't get a tattoo?",0.5,-1.9361265e-07,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-15.573732), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.307318), TopLogprob(token='-', bytes=[45], logprob=-19.315552), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-19.369186)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.46604), TopLogprob(token='\n', bytes=[10], logprob=-18.185616), TopLogprob(token='<|end|>', bytes=None, logprob=-19.437119), TopLogprob(token='-', bytes=[45], logprob=-20.629368)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.042183656, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.042183656), TopLogprob(token='50', bytes=[53, 48], logprob=-3.7899444), TopLogprob(token='4', bytes=[52], logprob=-4.6997633), TopLogprob(token='6', bytes=[54], logprob=-5.7607546), TopLogprob(token='51', bytes=[53, 49], logprob=-7.010434)])]"
"prove","p","high_prior","Sophia","Sophia is a hipster.","Fact: Sophia is a hipster. Sentence: Kenneth asks: Did Emily prove that Sophia got a tattoo? Question: Does Kenneth believe that Sophia got a tattoo?","Kenneth asks: Did Emily prove that Sophia got a tattoo?","Does Kenneth believe that Sophia got a tattoo?","Does Kenneth believe that Sophia didn't get a tattoo?",0.5,-1.9361265e-07,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-15.980127), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.295677), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.495913), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.626762)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='\n', bytes=[10], logprob=-17.870798), TopLogprob(token=',', bytes=[44], logprob=-18.435871), TopLogprob(token='<|end|>', bytes=None, logprob=-19.004608), TopLogprob(token='.\n', bytes=[46, 10], logprob=-20.32443)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.017442038, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.017442038), TopLogprob(token='6', bytes=[54], logprob=-4.6044936), TopLogprob(token='50', bytes=[53, 48], logprob=-6.0182967), TopLogprob(token='7', bytes=[55], logprob=-6.9247184), TopLogprob(token='65', bytes=[54, 53], logprob=-7.267339)])]"
"reveal","p","high_prior","Sophia","Sophia is a hipster.","Fact: Sophia is a hipster. Sentence: Betty asks: Did Nicholas reveal that Sophia got a tattoo? Question: Does Betty believe that Sophia got a tattoo?","Betty asks: Did Nicholas reveal that Sophia got a tattoo?","Does Betty believe that Sophia got a tattoo?","Does Betty believe that Sophia didn't get a tattoo?",0.5,-1.1398757e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.1398757e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.1398757e-05), TopLogprob(token='1', bytes=[49], logprob=-11.395838), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.473675), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.538277), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.62305)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.239323), TopLogprob(token='\n', bytes=[10], logprob=-18.592348), TopLogprob(token='<|end|>', bytes=None, logprob=-19.810514), TopLogprob(token='.\n', bytes=[46, 10], logprob=-20.839596)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.031999875, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.031999875), TopLogprob(token='6', bytes=[54], logprob=-4.6664987), TopLogprob(token='7', bytes=[55], logprob=-5.0863595), TopLogprob(token='75', bytes=[55, 53], logprob=-5.1283803), TopLogprob(token='50', bytes=[53, 48], logprob=-5.172608)])]"
"say","p","high_prior","Sophia","Sophia is a hipster.","Fact: Sophia is a hipster. Sentence: Scott asks: Did Emily say that Sophia got a tattoo? Question: Does Scott believe that Sophia got a tattoo?","Scott asks: Did Emily say that Sophia got a tattoo?","Does Scott believe that Sophia got a tattoo?","Does Scott believe that Sophia didn't get a tattoo?",0.5,0,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-16.814995), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.975916), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.27789), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.487345)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.89523), TopLogprob(token='\n', bytes=[10], logprob=-19.085556), TopLogprob(token='<|end|>', bytes=None, logprob=-19.286398), TopLogprob(token='.\n', bytes=[46, 10], logprob=-20.25619)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.0026255967, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.0026255967), TopLogprob(token='50', bytes=[53, 48], logprob=-6.281598), TopLogprob(token='6', bytes=[54], logprob=-7.3724604), TopLogprob(token='7', bytes=[55], logprob=-10.5157385), TopLogprob(token='55', bytes=[53, 53], logprob=-10.826718)])]"
"see","p","high_prior","Sophia","Sophia is a hipster.","Fact: Sophia is a hipster. Sentence: Brian asks: Did Deborah see that Sophia got a tattoo? Question: Does Brian believe that Sophia got a tattoo?","Brian asks: Did Deborah see that Sophia got a tattoo?","Does Brian believe that Sophia got a tattoo?","Does Brian believe that Sophia didn't get a tattoo?",1,-0.043381996,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.043381996, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.043381996), TopLogprob(token='0', bytes=[48], logprob=-3.1593945), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-12.788293), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-17.760923), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.89702)])]"
"suggest","p","high_prior","Sophia","Sophia is a hipster.","Fact: Sophia is a hipster. Sentence: Larry asks: Did Nicholas suggest that Sophia got a tattoo? Question: Does Larry believe that Sophia got a tattoo?","Larry asks: Did Nicholas suggest that Sophia got a tattoo?","Does Larry believe that Sophia got a tattoo?","Does Larry believe that Sophia didn't get a tattoo?",0.5,-3.1281633e-07,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1281633e-07), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-16.343027), TopLogprob(token='1', bytes=[49], logprob=-16.8554), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.29191), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.666786)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.855238), TopLogprob(token='\n', bytes=[10], logprob=-19.051218), TopLogprob(token='<|end|>', bytes=None, logprob=-19.789665), TopLogprob(token='-', bytes=[45], logprob=-21.076889)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.0004583135, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.0004583135), TopLogprob(token='50', bytes=[53, 48], logprob=-7.849255), TopLogprob(token='6', bytes=[54], logprob=-10.219253), TopLogprob(token='4', bytes=[52], logprob=-11.619351), TopLogprob(token='51', bytes=[53, 49], logprob=-11.643014)])]"
"think","p","high_prior","Sophia","Sophia is a hipster.","Fact: Sophia is a hipster. Sentence: Kathleen asks: Does Laura think that Sophia got a tattoo? Question: Does Kathleen believe that Sophia got a tattoo?","Kathleen asks: Does Laura think that Sophia got a tattoo?","Does Kathleen believe that Sophia got a tattoo?","Does Kathleen believe that Sophia didn't get a tattoo?",0.5,0,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.76866), TopLogprob(token='1', bytes=[49], logprob=-17.874687), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.952482), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.368738)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-19.782345), TopLogprob(token=',', bytes=[44], logprob=-19.825516), TopLogprob(token='-', bytes=[45], logprob=-21.701366), TopLogprob(token='\n', bytes=[10], logprob=-21.783812)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.00016825978, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.00016825978), TopLogprob(token='50', bytes=[53, 48], logprob=-8.708389), TopLogprob(token='4', bytes=[52], logprob=-14.055351), TopLogprob(token='6', bytes=[54], logprob=-14.214809), TopLogprob(token='51', bytes=[53, 49], logprob=-14.596718)])]"
"polar","p","high_prior","Sophia","Sophia is a hipster.","Fact: Sophia is a hipster. Sentence: Kenneth asks: Did Sophia get a tattoo? Question: Does Kenneth believe that Sophia got a tattoo?","Kenneth asks: Did Sophia get a tattoo?","Does Kenneth believe that Sophia got a tattoo?","",0.5,0,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.196629), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.672657), TopLogprob(token='-', bytes=[45], logprob=-20.143816), TopLogprob(token='.', bytes=[46], logprob=-20.37122)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='\n', bytes=[10], logprob=-19.1325), TopLogprob(token=',', bytes=[44], logprob=-19.28614), TopLogprob(token='<|end|>', bytes=None, logprob=-19.76188), TopLogprob(token='.\n', bytes=[46, 10], logprob=-21.159851)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.0030526964, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.0030526964), TopLogprob(token='50', bytes=[53, 48], logprob=-5.9104548), TopLogprob(token='6', bytes=[54], logprob=-8.237071), TopLogprob(token='51', bytes=[53, 49], logprob=-10.5258), TopLogprob(token='7', bytes=[55], logprob=-10.908193)])]"
"acknowledge","p","low_prior","Mary","Mary is a middle school student.","Fact: Mary is a middle school student. Sentence: Christopher asks: Did Laura acknowledge that Mary is pregnant? Question: Does Christopher believe that Mary is pregnant?","Christopher asks: Did Laura acknowledge that Mary is pregnant?","Does Christopher believe that Mary is pregnant?","Does Christopher believe that Mary is not pregnant?",0.75,-4.143808e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.143808e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.143808e-05), TopLogprob(token='1', bytes=[49], logprob=-10.105903), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-16.038906), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-16.352139), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.49266)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-16.66569), TopLogprob(token='\n', bytes=[10], logprob=-18.657097), TopLogprob(token='<|end|>', bytes=None, logprob=-19.078344), TopLogprob(token='-', bytes=[45], logprob=-20.368233)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.1115705, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.1115705), TopLogprob(token='8', bytes=[56], logprob=-1.9168931), TopLogprob(token='7', bytes=[55], logprob=-2.010069), TopLogprob(token='5', bytes=[53], logprob=-2.1739712), TopLogprob(token='85', bytes=[56, 53], logprob=-2.8368416)])]"
"admit","p","low_prior","Mary","Mary is a middle school student.","Fact: Mary is a middle school student. Sentence: Jennifer asks: Did Jason admit that Mary is pregnant? Question: Does Jennifer believe that Mary is pregnant?","Jennifer asks: Did Jason admit that Mary is pregnant?","Does Jennifer believe that Mary is pregnant?","Does Jennifer believe that Mary is not pregnant?",0.5,-4.00813e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.00813e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.00813e-06), TopLogprob(token='1', bytes=[49], logprob=-12.437841), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.700703), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.031654), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.29268)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.838074), TopLogprob(token='\n', bytes=[10], logprob=-18.579775), TopLogprob(token='<|end|>', bytes=None, logprob=-19.970098), TopLogprob(token='<|end|>', bytes=None, logprob=-20.915123)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-1.0531801, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-1.0531801), TopLogprob(token='75', bytes=[55, 53], logprob=-1.6301321), TopLogprob(token='7', bytes=[55], logprob=-1.9981931), TopLogprob(token='6', bytes=[54], logprob=-2.2384315), TopLogprob(token='8', bytes=[56], logprob=-2.471889)])]"
"announce","p","low_prior","Mary","Mary is a middle school student.","Fact: Mary is a middle school student. Sentence: Nancy asks: Did Jonathan announce that Mary is pregnant? Question: Does Nancy believe that Mary is pregnant?","Nancy asks: Did Jonathan announce that Mary is pregnant?","Does Nancy believe that Mary is pregnant?","Does Nancy believe that Mary is not pregnant?",0.5,-2.6968896e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-2.6968896e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-2.6968896e-06), TopLogprob(token='1', bytes=[49], logprob=-12.922288), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.27049), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.483892), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.51489)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.351871), TopLogprob(token='<|end|>', bytes=None, logprob=-19.320894), TopLogprob(token='\n', bytes=[10], logprob=-20.193317), TopLogprob(token='-', bytes=[45], logprob=-22.905329)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.16915813, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.16915813), TopLogprob(token='6', bytes=[54], logprob=-2.9488537), TopLogprob(token='7', bytes=[55], logprob=-3.5110772), TopLogprob(token='75', bytes=[55, 53], logprob=-3.862079), TopLogprob(token='8', bytes=[56], logprob=-4.1297026)])]"
