verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
hear,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Donna asks: Did Stephanie hear that Julian dances salsa? Question: Does Donna believe that Julian doesn't dance salsa?,Donna asks: Did Stephanie hear that Julian dances salsa?,Does Donna believe that Julian dances salsa?,Does Donna believe that Julian doesn't dance salsa?,0.10,-1.004346343995,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9146995e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9146995e-05), TopLogprob(token='1', bytes=[49], logprob=-10.875019), TopLogprob(token=' ', bytes=[32], logprob=-16.00002), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-16.87502), TopLogprob(token='۰', bytes=[219, 176], logprob=-17.75002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.008650857, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.008650857), TopLogprob(token='<|end|>', bytes=None, logprob=-4.758651), TopLogprob(token='<|end|>', bytes=None, logprob=-10.258651), TopLogprob(token='<|end|>', bytes=None, logprob=-15.133651), TopLogprob(token='\n', bytes=[10], logprob=-15.508651)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-0.99567634, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-0.99567634), TopLogprob(token='20', bytes=[50, 48], logprob=-1.2456763), TopLogprob(token='15', bytes=[49, 53], logprob=-1.9956763), TopLogprob(token='2', bytes=[50], logprob=-2.2456763), TopLogprob(token='1', bytes=[49], logprob=-3.2456763)])]"
inform,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Tyler asks: Did Emily inform Jane that Julian dances salsa? Question: Does Tyler believe that Julian doesn't dance salsa?,Tyler asks: Did Emily inform Jane that Julian dances salsa?,Does Tyler believe that Julian dances salsa?,Does Tyler believe that Julian doesn't dance salsa?,0.20,-1.3227987076299998,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00020485163, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00020485163), TopLogprob(token='1', bytes=[49], logprob=-8.500205), TopLogprob(token=' ', bytes=[32], logprob=-14.125205), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.625204), TopLogprob(token='-', bytes=[45], logprob=-16.750204)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.023258056, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.023258056), TopLogprob(token='<|end|>', bytes=None, logprob=-3.773258), TopLogprob(token='<|end|>', bytes=None, logprob=-11.523258), TopLogprob(token='\n', bytes=[10], logprob=-14.023258), TopLogprob(token='<|end|>', bytes=None, logprob=-14.273258)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.2993358, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.2993358), TopLogprob(token='2', bytes=[50], logprob=-1.7993358), TopLogprob(token='10', bytes=[49, 48], logprob=-1.7993358), TopLogprob(token='15', bytes=[49, 53], logprob=-2.049336), TopLogprob(token='30', bytes=[51, 48], logprob=-2.299336)])]"
know,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Larry asks: Does Eric know that Julian dances salsa? Question: Does Larry believe that Julian doesn't dance salsa?,Larry asks: Does Eric know that Julian dances salsa?,Does Larry believe that Julian dances salsa?,Does Larry believe that Julian doesn't dance salsa?,0.10,-1.2795270504679999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.1080468e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.1080468e-05), TopLogprob(token='1', bytes=[49], logprob=-10.125041), TopLogprob(token=' ', bytes=[32], logprob=-14.875041), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-15.625041), TopLogprob(token='۰', bytes=[219, 176], logprob=-16.000042)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.07898177, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.07898177), TopLogprob(token='<|end|>', bytes=None, logprob=-2.5789819), TopLogprob(token='<|end|>', bytes=None, logprob=-9.328981), TopLogprob(token='\n', bytes=[10], logprob=-13.703981), TopLogprob(token='<|end|>', bytes=None, logprob=-13.703981)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.2005042, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.2005042), TopLogprob(token='05', bytes=[48, 53], logprob=-1.9505042), TopLogprob(token='1', bytes=[49], logprob=-2.2005043), TopLogprob(token='15', bytes=[49, 53], logprob=-2.3255043), TopLogprob(token='2', bytes=[50], logprob=-2.5755043)])]"
pretend,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Dorothy asks: Did Nicholas pretend that Julian dances salsa? Question: Does Dorothy believe that Julian doesn't dance salsa?,Dorothy asks: Did Nicholas pretend that Julian dances salsa?,Does Dorothy believe that Julian dances salsa?,Does Dorothy believe that Julian doesn't dance salsa?,0.85,-0.9651100896,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.023249554, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.023249554), TopLogprob(token='1', bytes=[49], logprob=-3.7732496), TopLogprob(token=' ', bytes=[32], logprob=-12.89825), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.21075), TopLogprob(token='-', bytes=[45], logprob=-15.96075)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0015084356, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0015084356), TopLogprob(token='<|end|>', bytes=None, logprob=-6.501508), TopLogprob(token='<|end|>', bytes=None, logprob=-12.751509), TopLogprob(token=',', bytes=[44], logprob=-13.251509), TopLogprob(token='\n', bytes=[10], logprob=-15.376509)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-0.9403521, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-0.9403521), TopLogprob(token='8', bytes=[56], logprob=-1.4403521), TopLogprob(token='75', bytes=[55, 53], logprob=-1.9403521), TopLogprob(token='9', bytes=[57], logprob=-2.940352), TopLogprob(token='80', bytes=[56, 48], logprob=-2.940352)])]"
prove,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Lisa asks: Did Gary prove that Julian dances salsa? Question: Does Lisa believe that Julian doesn't dance salsa?,Lisa asks: Did Gary prove that Julian dances salsa?,Does Lisa believe that Julian dances salsa?,Does Lisa believe that Julian doesn't dance salsa?,0.3,-1.3928736797399999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-8.566264e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-8.566264e-05), TopLogprob(token='1', bytes=[49], logprob=-9.375086), TopLogprob(token=' ', bytes=[32], logprob=-14.750086), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-16.125086), TopLogprob(token='۰', bytes=[219, 176], logprob=-16.375086)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0031815171, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0031815171), TopLogprob(token='<|end|>', bytes=None, logprob=-5.7531815), TopLogprob(token='<|end|>', bytes=None, logprob=-13.253181), TopLogprob(token=',', bytes=[44], logprob=-14.253181), TopLogprob(token='<|end|>', bytes=None, logprob=-14.753181)]), ChatCompletionTokenLogprob(token='3', bytes=[51], logprob=-1.3896065, top_logprobs=[TopLogprob(token='3', bytes=[51], logprob=-1.3896065), TopLogprob(token='2', bytes=[50], logprob=-1.7646065), TopLogprob(token='30', bytes=[51, 48], logprob=-1.8896065), TopLogprob(token='20', bytes=[50, 48], logprob=-2.2646065), TopLogprob(token='25', bytes=[50, 53], logprob=-2.8896065)])]"
reveal,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Brian asks: Did Nicholas reveal that Julian dances salsa? Question: Does Brian believe that Julian doesn't dance salsa?,Brian asks: Did Nicholas reveal that Julian dances salsa?,Does Brian believe that Julian dances salsa?,Does Brian believe that Julian doesn't dance salsa?,0.2,-1.42310949764,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00014203864, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00014203864), TopLogprob(token='1', bytes=[49], logprob=-8.875142), TopLogprob(token=' ', bytes=[32], logprob=-14.625142), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-15.375142), TopLogprob(token='۰', bytes=[219, 176], logprob=-15.875142)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.000711359, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.000711359), TopLogprob(token='<|end|>', bytes=None, logprob=-7.2507114), TopLogprob(token='<|end|>', bytes=None, logprob=-14.000711), TopLogprob(token=',', bytes=[44], logprob=-14.750711), TopLogprob(token='<|end|>', bytes=None, logprob=-16.250711)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.4222561, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.4222561), TopLogprob(token='20', bytes=[50, 48], logprob=-1.6722561), TopLogprob(token='3', bytes=[51], logprob=-1.9222561), TopLogprob(token='30', bytes=[51, 48], logprob=-1.9222561), TopLogprob(token='25', bytes=[50, 53], logprob=-2.797256)])]"
say,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Betty asks: Did Rebecca say that Julian dances salsa? Question: Does Betty believe that Julian doesn't dance salsa?,Betty asks: Did Rebecca say that Julian dances salsa?,Does Betty believe that Julian dances salsa?,Does Betty believe that Julian doesn't dance salsa?,0.2,-1.6734997788800001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00026264708, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00026264708), TopLogprob(token='1', bytes=[49], logprob=-8.250262), TopLogprob(token=' ', bytes=[32], logprob=-14.125262), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-16.500263), TopLogprob(token='۰', bytes=[219, 176], logprob=-16.562763)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019317318, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019317318), TopLogprob(token='<|end|>', bytes=None, logprob=-6.2519317), TopLogprob(token='<|end|>', bytes=None, logprob=-13.251932), TopLogprob(token=',', bytes=[44], logprob=-14.251932), TopLogprob(token='<|end|>', bytes=None, logprob=-15.251932)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.6713054, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.6713054), TopLogprob(token='20', bytes=[50, 48], logprob=-1.6713054), TopLogprob(token='30', bytes=[51, 48], logprob=-1.6713054), TopLogprob(token='3', bytes=[51], logprob=-1.7963054), TopLogprob(token='25', bytes=[50, 53], logprob=-2.5463054)])]"
see,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Jennifer asks: Did Timothy see that Julian dances salsa? Question: Does Jennifer believe that Julian doesn't dance salsa?,Jennifer asks: Did Timothy see that Julian dances salsa?,Does Jennifer believe that Julian dances salsa?,Does Jennifer believe that Julian doesn't dance salsa?,0.20,-1.2086188442849999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-6.6947665e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-6.6947665e-05), TopLogprob(token='1', bytes=[49], logprob=-9.625067), TopLogprob(token=' ', bytes=[32], logprob=-14.750067), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.375067), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-16.750067)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00033629662, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00033629662), TopLogprob(token='<|end|>', bytes=None, logprob=-8.000337), TopLogprob(token='<|end|>', bytes=None, logprob=-14.375337), TopLogprob(token=',', bytes=[44], logprob=-15.750337), TopLogprob(token='\n', bytes=[10], logprob=-17.125336)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.2082156, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.2082156), TopLogprob(token='2', bytes=[50], logprob=-1.3332156), TopLogprob(token='10', bytes=[49, 48], logprob=-1.9582156), TopLogprob(token='15', bytes=[49, 53], logprob=-2.4582157), TopLogprob(token='30', bytes=[51, 48], logprob=-2.5832157)])]"
suggest,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Karen asks: Did Melissa suggest that Julian dances salsa? Question: Does Karen believe that Julian doesn't dance salsa?,Karen asks: Did Melissa suggest that Julian dances salsa?,Does Karen believe that Julian dances salsa?,Does Karen believe that Julian doesn't dance salsa?,0.3,-1.46207703484,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00048940734, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00048940734), TopLogprob(token='1', bytes=[49], logprob=-7.625489), TopLogprob(token=' ', bytes=[32], logprob=-14.625489), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-15.250489), TopLogprob(token='۰', bytes=[219, 176], logprob=-16.25049)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019348275, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019348275), TopLogprob(token='<|end|>', bytes=None, logprob=-6.251935), TopLogprob(token='<|end|>', bytes=None, logprob=-12.751935), TopLogprob(token=',', bytes=[44], logprob=-13.751935), TopLogprob(token='\n', bytes=[10], logprob=-14.501935)]), ChatCompletionTokenLogprob(token='3', bytes=[51], logprob=-1.4596528, top_logprobs=[TopLogprob(token='3', bytes=[51], logprob=-1.4596528), TopLogprob(token='2', bytes=[50], logprob=-1.5846528), TopLogprob(token='30', bytes=[51, 48], logprob=-1.9596528), TopLogprob(token='20', bytes=[50, 48], logprob=-2.209653), TopLogprob(token='25', bytes=[50, 53], logprob=-2.584653)])]"
think,p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Larry asks: Does Amanda think that Julian dances salsa? Question: Does Larry believe that Julian doesn't dance salsa?,Larry asks: Does Amanda think that Julian dances salsa?,Does Larry believe that Julian dances salsa?,Does Larry believe that Julian doesn't dance salsa?,0.20,-1.583035380899,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-2.9040899e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-2.9040899e-05), TopLogprob(token='1', bytes=[49], logprob=-10.625029), TopLogprob(token=' ', bytes=[32], logprob=-13.250029), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.750029), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-14.875029)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00318354, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00318354), TopLogprob(token='<|end|>', bytes=None, logprob=-5.7531834), TopLogprob(token='<|end|>', bytes=None, logprob=-12.253183), TopLogprob(token=',', bytes=[44], logprob=-15.503183), TopLogprob(token='\n', bytes=[10], logprob=-15.503183)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.5798228, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.5798228), TopLogprob(token='30', bytes=[51, 48], logprob=-1.5798228), TopLogprob(token='2', bytes=[50], logprob=-1.7048228), TopLogprob(token='3', bytes=[51], logprob=-1.8298228), TopLogprob(token='25', bytes=[50, 53], logprob=-2.4548228)])]"
acknowledge,p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Betty asks: Did Sharon acknowledge that Isabella ate a steak on Sunday? Question: Does Betty believe that Isabella didnt eat a steak on Sunday?,Betty asks: Did Sharon acknowledge that Isabella ate a steak on Sunday?,Does Betty believe that Isabella ate a steak on Sunday?,Does Betty believe that Isabella didnt eat a steak on Sunday?,0.10,-1.71075683326,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00029863926, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00029863926), TopLogprob(token='1', bytes=[49], logprob=-8.1252985), TopLogprob(token=' ', bytes=[32], logprob=-13.6252985), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.0003), TopLogprob(token='-', bytes=[45], logprob=-16.5003)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.018159194, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.018159194), TopLogprob(token='<|end|>', bytes=None, logprob=-4.0181594), TopLogprob(token='<|end|>', bytes=None, logprob=-11.768159), TopLogprob(token='<|end|>', bytes=None, logprob=-14.768159), TopLogprob(token='\n', bytes=[10], logprob=-15.018159)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.692299, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.692299), TopLogprob(token='20', bytes=[50, 48], logprob=-1.817299), TopLogprob(token='15', bytes=[49, 53], logprob=-2.192299), TopLogprob(token='2', bytes=[50], logprob=-2.317299), TopLogprob(token='30', bytes=[51, 48], logprob=-2.692299)])]"
admit,p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Paul asks: Did Sharon admit that Isabella ate a steak on Sunday? Question: Does Paul believe that Isabella didnt eat a steak on Sunday?,Paul asks: Did Sharon admit that Isabella ate a steak on Sunday?,Does Paul believe that Isabella ate a steak on Sunday?,Does Paul believe that Isabella didnt eat a steak on Sunday?,0.20,-1.42580568286,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00081010186, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00081010186), TopLogprob(token='1', bytes=[49], logprob=-7.12581), TopLogprob(token=' ', bytes=[32], logprob=-12.62581), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-15.12581), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.50081)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.014168681, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.014168681), TopLogprob(token='<|end|>', bytes=None, logprob=-4.2641687), TopLogprob(token='<|end|>', bytes=None, logprob=-12.264169), TopLogprob(token='<|end|>', bytes=None, logprob=-15.764169), TopLogprob(token='\n', bytes=[10], logprob=-16.014168)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.4108269, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.4108269), TopLogprob(token='30', bytes=[51, 48], logprob=-1.7858269), TopLogprob(token='15', bytes=[49, 53], logprob=-2.160827), TopLogprob(token='2', bytes=[50], logprob=-2.285827), TopLogprob(token='25', bytes=[50, 53], logprob=-2.285827)])]"
