verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,distribution,raw_probs
inform,p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Cynthia asks: Did Carol inform Jane that Zoe calculated the tip? Question: Does Cynthia believe that Zoe calculated the tip?,Cynthia asks: Did Carol inform Jane that Zoe calculated the tip?,Does Cynthia believe that Zoe calculated the tip?,Does Cynthia believe that Zoe didn't calculate the tip?,0.85,-0.11282528,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.11282528, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.11282528), TopLogprob(token='1', bytes=[49], logprob=-2.2378254), TopLogprob(token=' ', bytes=[32], logprob=-13.112825), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-16.175325), TopLogprob(token='-', bytes=[45], logprob=-16.237825)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-4.608702e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-4.608702e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.000046), TopLogprob(token=',', bytes=[44], logprob=-15.000046), TopLogprob(token='<|end|>', bytes=None, logprob=-15.750046), TopLogprob(token='।', bytes=[224, 165, 164], logprob=-16.875046)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-0.9017627, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-0.9017627), TopLogprob(token='80', bytes=[56, 48], logprob=-1.9017627), TopLogprob(token='90', bytes=[57, 48], logprob=-2.0267627), TopLogprob(token='8', bytes=[56], logprob=-2.4017627), TopLogprob(token='75', bytes=[55, 53], logprob=-2.4017627)])]"
know,p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Steven asks: Does Eric know that Zoe calculated the tip? Question: Does Steven believe that Zoe calculated the tip?,Steven asks: Does Eric know that Zoe calculated the tip?,Does Steven believe that Zoe calculated the tip?,Does Steven believe that Zoe didn't calculate the tip?,1.00,-0.25193185,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.25193185, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.25193185), TopLogprob(token='0', bytes=[48], logprob=-1.5019319), TopLogprob(token=' ', bytes=[32], logprob=-13.626932), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.564432), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.689432)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.31332523, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.31332523), TopLogprob(token='<|end|>', bytes=None, logprob=-1.3133252), TopLogprob(token='<|end|>', bytes=None, logprob=-10.063325), TopLogprob(token='<|end|>', bytes=None, logprob=-11.063325), TopLogprob(token='\n', bytes=[10], logprob=-13.063325)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.04043184, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.04043184), TopLogprob(token='0', bytes=[48], logprob=-3.2904317), TopLogprob(token='<|end|>', bytes=None, logprob=-6.040432), TopLogprob(token=' ', bytes=[32], logprob=-12.540432), TopLogprob(token='<|end|>', bytes=None, logprob=-13.540432)])]"
pretend,p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Betty asks: Did Amanda pretend that Zoe calculated the tip? Question: Does Betty believe that Zoe calculated the tip?,Betty asks: Did Amanda pretend that Zoe calculated the tip?,Does Betty believe that Zoe calculated the tip?,Does Betty believe that Zoe didn't calculate the tip?,0.2,-5.252402e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.252402e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.252402e-05), TopLogprob(token='1', bytes=[49], logprob=-9.875052), TopLogprob(token=' ', bytes=[32], logprob=-14.625052), TopLogprob(token='-', bytes=[45], logprob=-15.562552), TopLogprob(token='\ufeff', bytes=[239, 187, 191], logprob=-17.250053)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00026252787, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00026252787), TopLogprob(token='<|end|>', bytes=None, logprob=-8.250262), TopLogprob(token=',', bytes=[44], logprob=-15.000262), TopLogprob(token='<|end|>', bytes=None, logprob=-15.250262), TopLogprob(token='<|end|>', bytes=None, logprob=-16.500263)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.404136, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.404136), TopLogprob(token='3', bytes=[51], logprob=-1.779136), TopLogprob(token='20', bytes=[50, 48], logprob=-1.904136), TopLogprob(token='30', bytes=[51, 48], logprob=-2.029136), TopLogprob(token='25', bytes=[50, 53], logprob=-2.279136)])]"
prove,p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: George asks: Did Melissa prove that Zoe calculated the tip? Question: Does George believe that Zoe calculated the tip?,George asks: Did Melissa prove that Zoe calculated the tip?,Does George believe that Zoe calculated the tip?,Does George believe that Zoe didn't calculate the tip?,0.30,-0.0067204675,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0067204675, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0067204675), TopLogprob(token='1', bytes=[49], logprob=-5.0067205), TopLogprob(token=' ', bytes=[32], logprob=-12.506721), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.381721), TopLogprob(token='-', bytes=[45], logprob=-16.13172)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.000336535, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.000336535), TopLogprob(token='<|end|>', bytes=None, logprob=-8.000337), TopLogprob(token='<|end|>', bytes=None, logprob=-14.750337), TopLogprob(token=',', bytes=[44], logprob=-15.875337), TopLogprob(token='..', bytes=[46, 46], logprob=-16.500336)]), ChatCompletionTokenLogprob(token='30', bytes=[51, 48], logprob=-2.0835664, top_logprobs=[TopLogprob(token='30', bytes=[51, 48], logprob=-2.0835664), TopLogprob(token='75', bytes=[55, 53], logprob=-2.0835664), TopLogprob(token='70', bytes=[55, 48], logprob=-2.5835664), TopLogprob(token='40', bytes=[52, 48], logprob=-2.5835664), TopLogprob(token='20', bytes=[50, 48], logprob=-2.7085664)])]"
reveal,p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Jennifer asks: Did Rebecca reveal that Zoe calculated the tip? Question: Does Jennifer believe that Zoe calculated the tip?,Jennifer asks: Did Rebecca reveal that Zoe calculated the tip?,Does Jennifer believe that Zoe calculated the tip?,Does Jennifer believe that Zoe didn't calculate the tip?,0.75,-0.0067169135,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0067169135, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0067169135), TopLogprob(token='1', bytes=[49], logprob=-5.0067167), TopLogprob(token=' ', bytes=[32], logprob=-14.506717), TopLogprob(token='-', bytes=[45], logprob=-16.006718), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.319218)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-7.5530326e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-7.5530326e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.500075), TopLogprob(token='<|end|>', bytes=None, logprob=-15.875075), TopLogprob(token=',', bytes=[44], logprob=-16.000076), TopLogprob(token=':', bytes=[58], logprob=-16.625076)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-0.9319083, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-0.9319083), TopLogprob(token='8', bytes=[56], logprob=-1.8069084), TopLogprob(token='80', bytes=[56, 48], logprob=-1.9319084), TopLogprob(token='70', bytes=[55, 48], logprob=-2.4319084), TopLogprob(token='85', bytes=[56, 53], logprob=-2.5569084)])]"
say,p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Scott asks: Did Ronald say that Zoe calculated the tip? Question: Does Scott believe that Zoe calculated the tip?,Scott asks: Did Ronald say that Zoe calculated the tip?,Does Scott believe that Zoe calculated the tip?,Does Scott believe that Zoe didn't calculate the tip?,0.75,-0.002186903,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.002186903, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.002186903), TopLogprob(token='1', bytes=[49], logprob=-6.127187), TopLogprob(token=' ', bytes=[32], logprob=-13.627187), TopLogprob(token='-', bytes=[45], logprob=-16.627188), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.627188)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-9.674858e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-9.674858e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.250096), TopLogprob(token=',', bytes=[44], logprob=-14.750096), TopLogprob(token='<|end|>', bytes=None, logprob=-15.500096), TopLogprob(token=':', bytes=[58], logprob=-17.875097)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.5738854, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.5738854), TopLogprob(token='70', bytes=[55, 48], logprob=-1.9488854), TopLogprob(token='65', bytes=[54, 53], logprob=-2.1988854), TopLogprob(token='7', bytes=[55], logprob=-2.6988854), TopLogprob(token='80', bytes=[56, 48], logprob=-2.6988854)])]"
see,p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Lisa asks: Did Sharon see that Zoe calculated the tip? Question: Does Lisa believe that Zoe calculated the tip?,Lisa asks: Did Sharon see that Zoe calculated the tip?,Does Lisa believe that Zoe calculated the tip?,Does Lisa believe that Zoe didn't calculate the tip?,0.85,-0.20141822,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.20141822, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.20141822), TopLogprob(token='1', bytes=[49], logprob=-1.7014182), TopLogprob(token=' ', bytes=[32], logprob=-13.326418), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.951418), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.076418)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-8.299462e-06, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-8.299462e-06), TopLogprob(token='<|end|>', bytes=None, logprob=-11.750009), TopLogprob(token=',', bytes=[44], logprob=-15.250009), TopLogprob(token=':', bytes=[58], logprob=-17.250008), TopLogprob(token='\u200b.', bytes=[226, 128, 139, 46], logprob=-18.000008)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-0.8097281, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-0.8097281), TopLogprob(token='8', bytes=[56], logprob=-1.9347281), TopLogprob(token='9', bytes=[57], logprob=-2.1847281), TopLogprob(token='75', bytes=[55, 53], logprob=-2.4347281), TopLogprob(token='95', bytes=[57, 53], logprob=-2.8097281)])]"
suggest,p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Lisa asks: Did Stephanie suggest that Zoe calculated the tip? Question: Does Lisa believe that Zoe calculated the tip?,Lisa asks: Did Stephanie suggest that Zoe calculated the tip?,Does Lisa believe that Zoe calculated the tip?,Does Lisa believe that Zoe didn't calculate the tip?,0.75,-0.003180094,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.003180094, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.003180094), TopLogprob(token='1', bytes=[49], logprob=-5.75318), TopLogprob(token=' ', bytes=[32], logprob=-13.8781805), TopLogprob(token='-', bytes=[45], logprob=-15.2531805), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.6281805)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00015955791, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00015955791), TopLogprob(token='<|end|>', bytes=None, logprob=-8.750159), TopLogprob(token=',', bytes=[44], logprob=-14.250159), TopLogprob(token='<|end|>', bytes=None, logprob=-15.500159), TopLogprob(token=':', bytes=[58], logprob=-16.62516)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.498362, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.498362), TopLogprob(token='8', bytes=[56], logprob=-2.248362), TopLogprob(token='7', bytes=[55], logprob=-2.373362), TopLogprob(token='70', bytes=[55, 48], logprob=-2.498362), TopLogprob(token='65', bytes=[54, 53], logprob=-2.498362)])]"
think,p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Kathleen asks: Does Deborah think that Zoe calculated the tip? Question: Does Kathleen believe that Zoe calculated the tip?,Kathleen asks: Does Deborah think that Zoe calculated the tip?,Does Kathleen believe that Zoe calculated the tip?,Does Kathleen believe that Zoe didn't calculate the tip?,0.75,-0.0017041021,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0017041021, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0017041021), TopLogprob(token='1', bytes=[49], logprob=-6.376704), TopLogprob(token=' ', bytes=[32], logprob=-14.626704), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.126704), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.814204)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-3.5954712e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-3.5954712e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.250036), TopLogprob(token=',', bytes=[44], logprob=-15.750036), TopLogprob(token=':', bytes=[58], logprob=-16.500036), TopLogprob(token='..', bytes=[46, 46], logprob=-16.500036)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.6987864, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.6987864), TopLogprob(token='7', bytes=[55], logprob=-1.9487864), TopLogprob(token='65', bytes=[54, 53], logprob=-2.1987863), TopLogprob(token='70', bytes=[55, 48], logprob=-2.1987863), TopLogprob(token='6', bytes=[54], logprob=-2.3237863)])]"
polar,p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: George asks: Did Zoe calculate the tip? Question: Does George believe that Zoe calculated the tip?,George asks: Did Zoe calculate the tip?,Does George believe that Zoe calculated the tip?,,0.75,-0.0010335227,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0010335227, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0010335227), TopLogprob(token='1', bytes=[49], logprob=-6.8760333), TopLogprob(token=' ', bytes=[32], logprob=-14.626034), TopLogprob(token='-', bytes=[45], logprob=-16.751034), TopLogprob(token='.', bytes=[46], logprob=-17.876034)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-2.6968896e-06, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-2.6968896e-06), TopLogprob(token='<|end|>', bytes=None, logprob=-13.000003), TopLogprob(token=',', bytes=[44], logprob=-15.875003), TopLogprob(token='।', bytes=[224, 165, 164], logprob=-17.375002), TopLogprob(token='\u200b.', bytes=[226, 128, 139, 46], logprob=-17.375002)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-0.93168837, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-0.93168837), TopLogprob(token='85', bytes=[56, 53], logprob=-1.4316883), TopLogprob(token='8', bytes=[56], logprob=-1.8066883), TopLogprob(token='80', bytes=[56, 48], logprob=-2.8066883), TopLogprob(token='7', bytes=[55], logprob=-3.0566883)])]"
acknowledge,p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Larry asks: Did Nicholas acknowledge that Frank got a cat? Question: Does Larry believe that Frank got a cat?,Larry asks: Did Nicholas acknowledge that Frank got a cat?,Does Larry believe that Frank got a cat?,Does Larry believe that Frank didn't get a cat?,0.85,-0.029752571,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.029752571, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.029752571), TopLogprob(token='1', bytes=[49], logprob=-3.5297525), TopLogprob(token=' ', bytes=[32], logprob=-13.904753), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.279753), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.029753)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-2.8325678e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-2.8325678e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.500029), TopLogprob(token=',', bytes=[44], logprob=-14.750029), TopLogprob(token='<|end|>', bytes=None, logprob=-16.250029), TopLogprob(token='।', bytes=[224, 165, 164], logprob=-17.250029)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-0.50961405, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-0.50961405), TopLogprob(token='80', bytes=[56, 48], logprob=-2.384614), TopLogprob(token='90', bytes=[57, 48], logprob=-2.384614), TopLogprob(token='8', bytes=[56], logprob=-2.634614), TopLogprob(token='75', bytes=[55, 53], logprob=-2.759614)])]"
admit,p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Edward asks: Did Melissa admit that Frank got a cat? Question: Does Edward believe that Frank got a cat?,Edward asks: Did Melissa admit that Frank got a cat?,Does Edward believe that Frank got a cat?,Does Edward believe that Frank didn't get a cat?,0.75,-0.0005533903,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0005533903, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0005533903), TopLogprob(token='1', bytes=[49], logprob=-7.5005536), TopLogprob(token=' ', bytes=[32], logprob=-15.125553), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-16.250553), TopLogprob(token='-', bytes=[45], logprob=-17.188053)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-3.5716304e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-3.5716304e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.250035), TopLogprob(token=',', bytes=[44], logprob=-15.750035), TopLogprob(token='<|end|>', bytes=None, logprob=-16.125036), TopLogprob(token='..', bytes=[46, 46], logprob=-17.250036)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.1659667, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.1659667), TopLogprob(token='80', bytes=[56, 48], logprob=-1.4159667), TopLogprob(token='70', bytes=[55, 48], logprob=-1.7909667), TopLogprob(token='85', bytes=[56, 53], logprob=-2.2909667), TopLogprob(token='8', bytes=[56], logprob=-2.5409667)])]"
announce,p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Daniel asks: Did Jeffrey announce that Frank got a cat? Question: Does Daniel believe that Frank got a cat?,Daniel asks: Did Jeffrey announce that Frank got a cat?,Does Daniel believe that Frank got a cat?,Does Daniel believe that Frank didn't get a cat?,0.75,-0.0015030752,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0015030752, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0015030752), TopLogprob(token='1', bytes=[49], logprob=-6.501503), TopLogprob(token=' ', bytes=[32], logprob=-14.626503), TopLogprob(token='-', bytes=[45], logprob=-17.126503), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-17.251503)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-5.080963e-06, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-5.080963e-06), TopLogprob(token='<|end|>', bytes=None, logprob=-12.250005), TopLogprob(token=',', bytes=[44], logprob=-16.250006), TopLogprob(token='\u200b.', bytes=[226, 128, 139, 46], logprob=-17.500006), TopLogprob(token=':', bytes=[58], logprob=-17.750006)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.111019, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.111019), TopLogprob(token='80', bytes=[56, 48], logprob=-1.611019), TopLogprob(token='70', bytes=[55, 48], logprob=-1.861019), TopLogprob(token='85', bytes=[56, 53], logprob=-1.986019), TopLogprob(token='8', bytes=[56], logprob=-3.2360191)])]"
