verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,distribution,raw_probs
prove,p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Donna asks: Did Sharon prove that Isabella ate a steak on Sunday? Question: Does Donna believe that Isabella ate a steak on Sunday?,Donna asks: Did Sharon prove that Isabella ate a steak on Sunday?,Does Donna believe that Isabella ate a steak on Sunday?,Does Donna believe that Isabella didnt eat a steak on Sunday?,0.01,-0.00018304103,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00018304103, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00018304103), TopLogprob(token='1', bytes=[49], logprob=-8.693785), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.493721), TopLogprob(token=' ', bytes=[32], logprob=-12.775675), TopLogprob(token='I', bytes=[73], logprob=-14.618052)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0036382035, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0036382035), TopLogprob(token='<|end|>', bytes=None, logprob=-5.6193037), TopLogprob(token=' ', bytes=[32], logprob=-13.471756), TopLogprob(token='\n', bytes=[10], logprob=-13.794085), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.145659)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-1.2750301, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-1.2750301), TopLogprob(token='10', bytes=[49, 48], logprob=-1.5615063), TopLogprob(token='05', bytes=[48, 53], logprob=-2.1665344), TopLogprob(token='00', bytes=[48, 48], logprob=-2.3305264), TopLogprob(token='20', bytes=[50, 48], logprob=-2.9891415)])]"
reveal,p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Kathleen asks: Did Stephanie reveal that Isabella ate a steak on Sunday? Question: Does Kathleen believe that Isabella ate a steak on Sunday?,Kathleen asks: Did Stephanie reveal that Isabella ate a steak on Sunday?,Does Kathleen believe that Isabella ate a steak on Sunday?,Does Kathleen believe that Isabella didnt eat a steak on Sunday?,0.10,-0.00058150775,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00058150775, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00058150775), TopLogprob(token='1', bytes=[49], logprob=-7.4714794), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.78413), TopLogprob(token=' ', bytes=[32], logprob=-13.531525), TopLogprob(token='I', bytes=[73], logprob=-13.562933)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0026933632, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0026933632), TopLogprob(token='<|end|>', bytes=None, logprob=-5.9198513), TopLogprob(token=' ', bytes=[32], logprob=-13.352752), TopLogprob(token='\n', bytes=[10], logprob=-13.908632), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.397599)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.4499247, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.4499247), TopLogprob(token='1', bytes=[49], logprob=-1.9386694), TopLogprob(token='05', bytes=[48, 53], logprob=-2.2544959), TopLogprob(token='2', bytes=[50], logprob=-2.5377944), TopLogprob(token='01', bytes=[48, 49], logprob=-2.5486453)])]"
say,p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Betty asks: Did Gary say that Isabella ate a steak on Sunday? Question: Does Betty believe that Isabella ate a steak on Sunday?,Betty asks: Did Gary say that Isabella ate a steak on Sunday?,Does Betty believe that Isabella ate a steak on Sunday?,Does Betty believe that Isabella didnt eat a steak on Sunday?,0.10,-0.00063130556,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00063130556, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00063130556), TopLogprob(token='1', bytes=[49], logprob=-7.477297), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.797556), TopLogprob(token=' ', bytes=[32], logprob=-12.526745), TopLogprob(token='I', bytes=[73], logprob=-13.278103)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00327516, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00327516), TopLogprob(token='<|end|>', bytes=None, logprob=-5.723967), TopLogprob(token=' ', bytes=[32], logprob=-13.928602), TopLogprob(token='\n', bytes=[10], logprob=-14.370758), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.68733)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.3523815, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.3523815), TopLogprob(token='00', bytes=[48, 48], logprob=-1.5380104), TopLogprob(token='01', bytes=[48, 49], logprob=-1.6244533), TopLogprob(token='05', bytes=[48, 53], logprob=-2.4783657), TopLogprob(token='1', bytes=[49], logprob=-2.8734195)])]"
see,p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Tyler asks: Did Nicholas see that Isabella ate a steak on Sunday? Question: Does Tyler believe that Isabella ate a steak on Sunday?,Tyler asks: Did Nicholas see that Isabella ate a steak on Sunday?,Does Tyler believe that Isabella ate a steak on Sunday?,Does Tyler believe that Isabella didnt eat a steak on Sunday?,0.10,-0.00026836884,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00026836884, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00026836884), TopLogprob(token='1', bytes=[49], logprob=-8.308959), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.94028), TopLogprob(token='I', bytes=[73], logprob=-13.504891), TopLogprob(token=' ', bytes=[32], logprob=-13.7394705)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0017702584, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0017702584), TopLogprob(token='<|end|>', bytes=None, logprob=-6.339518), TopLogprob(token=' ', bytes=[32], logprob=-13.504491), TopLogprob(token='\n', bytes=[10], logprob=-14.093106), TopLogprob(token=',', bytes=[44], logprob=-14.575185)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.6188058, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.6188058), TopLogprob(token='01', bytes=[48, 49], logprob=-1.9864682), TopLogprob(token='1', bytes=[49], logprob=-2.1079512), TopLogprob(token='05', bytes=[48, 53], logprob=-2.3922834), TopLogprob(token='2', bytes=[50], logprob=-2.4407015)])]"
suggest,p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Kathleen asks: Did Gary suggest that Isabella ate a steak on Sunday? Question: Does Kathleen believe that Isabella ate a steak on Sunday?,Kathleen asks: Did Gary suggest that Isabella ate a steak on Sunday?,Does Kathleen believe that Isabella ate a steak on Sunday?,Does Kathleen believe that Isabella didnt eat a steak on Sunday?,0.10,-0.0003247375,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0003247375, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0003247375), TopLogprob(token='1', bytes=[49], logprob=-8.167928), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.270598), TopLogprob(token=' ', bytes=[32], logprob=-12.99467), TopLogprob(token='I', bytes=[73], logprob=-13.3092985)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0031686947, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0031686947), TopLogprob(token='<|end|>', bytes=None, logprob=-5.759537), TopLogprob(token=' ', bytes=[32], logprob=-12.396126), TopLogprob(token='\n', bytes=[10], logprob=-13.054515), TopLogprob(token=',', bytes=[44], logprob=-13.866751)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.3486025, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.3486025), TopLogprob(token='01', bytes=[48, 49], logprob=-1.431946), TopLogprob(token='00', bytes=[48, 48], logprob=-1.765856), TopLogprob(token='05', bytes=[48, 53], logprob=-1.9905341), TopLogprob(token='1', bytes=[49], logprob=-2.958874)])]"
think,p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Nancy asks: Does Carol think that Isabella ate a steak on Sunday? Question: Does Nancy believe that Isabella ate a steak on Sunday?,Nancy asks: Does Carol think that Isabella ate a steak on Sunday?,Does Nancy believe that Isabella ate a steak on Sunday?,Does Nancy believe that Isabella didnt eat a steak on Sunday?,0.10,-0.00082189933,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00082189933, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00082189933), TopLogprob(token='1', bytes=[49], logprob=-7.228216), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.479719), TopLogprob(token='I', bytes=[73], logprob=-11.950197), TopLogprob(token=' ', bytes=[32], logprob=-12.307842)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0038737082, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0038737082), TopLogprob(token='<|end|>', bytes=None, logprob=-5.5572147), TopLogprob(token=' ', bytes=[32], logprob=-12.9137), TopLogprob(token='\n', bytes=[10], logprob=-13.389143), TopLogprob(token=',', bytes=[44], logprob=-14.217445)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-2.1287217, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-2.1287217), TopLogprob(token='01', bytes=[48, 49], logprob=-2.218655), TopLogprob(token='2', bytes=[50], logprob=-2.3907952), TopLogprob(token='20', bytes=[50, 48], logprob=-2.3996892), TopLogprob(token='25', bytes=[50, 53], logprob=-2.7769742)])]"
polar,p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Cynthia asks: Did Isabella eat a steak on Sunday? Question: Does Cynthia believe that Isabella ate a steak on Sunday?,Cynthia asks: Did Isabella eat a steak on Sunday?,Does Cynthia believe that Isabella ate a steak on Sunday?,,0.10,-0.00020735491,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00020735491, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00020735491), TopLogprob(token='1', bytes=[49], logprob=-8.834687), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.928004), TopLogprob(token=' ', bytes=[32], logprob=-12.62341), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.220571)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0055759484, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0055759484), TopLogprob(token='<|end|>', bytes=None, logprob=-5.192939), TopLogprob(token=' ', bytes=[32], logprob=-13.197418), TopLogprob(token=',', bytes=[44], logprob=-14.3176365), TopLogprob(token='\n', bytes=[10], logprob=-14.423791)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-0.7314542, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-0.7314542), TopLogprob(token='05', bytes=[48, 53], logprob=-2.0043137), TopLogprob(token='1', bytes=[49], logprob=-2.2674744), TopLogprob(token='01', bytes=[48, 49], logprob=-2.4503052), TopLogprob(token='20', bytes=[50, 48], logprob=-3.214124)])]"
acknowledge,p,low_prior,Emily,Emily never has any money.,Fact: Emily never has any money. Sentence: Kevin asks: Did Jonathan acknowledge that Emily bought a car yesterday? Question: Does Kevin believe that Emily bought a car yesterday?,Kevin asks: Did Jonathan acknowledge that Emily bought a car yesterday?,Does Kevin believe that Emily bought a car yesterday?,Does Kevin believe that Emily didn't buy a car yesterday?,0.10,-0.00023178798,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00023178798, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00023178798), TopLogprob(token='1', bytes=[49], logprob=-8.571397), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.381013), TopLogprob(token=' ', bytes=[32], logprob=-12.678254), TopLogprob(token='I', bytes=[73], logprob=-13.188397)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0035790491, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0035790491), TopLogprob(token='<|end|>', bytes=None, logprob=-5.635474), TopLogprob(token=' ', bytes=[32], logprob=-13.280966), TopLogprob(token='\n', bytes=[10], logprob=-14.368334), TopLogprob(token=',', bytes=[44], logprob=-14.607499)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.9929426, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.9929426), TopLogprob(token='01', bytes=[48, 49], logprob=-2.2428071), TopLogprob(token='20', bytes=[50, 48], logprob=-2.3663614), TopLogprob(token='85', bytes=[56, 53], logprob=-2.4204957), TopLogprob(token='90', bytes=[57, 48], logprob=-2.5668123)])]"
admit,p,low_prior,Emily,Emily never has any money.,Fact: Emily never has any money. Sentence: Nancy asks: Did Ryan admit that Emily bought a car yesterday? Question: Does Nancy believe that Emily bought a car yesterday?,Nancy asks: Did Ryan admit that Emily bought a car yesterday?,Does Nancy believe that Emily bought a car yesterday?,Does Nancy believe that Emily didn't buy a car yesterday?,0.10,-0.0001757696,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0001757696, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0001757696), TopLogprob(token='1', bytes=[49], logprob=-8.812023), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.04719), TopLogprob(token=' ', bytes=[32], logprob=-12.552855), TopLogprob(token='I', bytes=[73], logprob=-12.827913)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.001781449, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.001781449), TopLogprob(token='<|end|>', bytes=None, logprob=-6.333145), TopLogprob(token=' ', bytes=[32], logprob=-13.401185), TopLogprob(token=',', bytes=[44], logprob=-14.184718), TopLogprob(token='\n', bytes=[10], logprob=-14.668171)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.4272432, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.4272432), TopLogprob(token='20', bytes=[50, 48], logprob=-2.1232576), TopLogprob(token='01', bytes=[48, 49], logprob=-2.5892782), TopLogprob(token='85', bytes=[56, 53], logprob=-2.7760592), TopLogprob(token='05', bytes=[48, 53], logprob=-2.8243437)])]"
announce,p,low_prior,Emily,Emily never has any money.,Fact: Emily never has any money. Sentence: Lisa asks: Did Melissa announce that Emily bought a car yesterday? Question: Does Lisa believe that Emily bought a car yesterday?,Lisa asks: Did Melissa announce that Emily bought a car yesterday?,Does Lisa believe that Emily bought a car yesterday?,Does Lisa believe that Emily didn't buy a car yesterday?,0.00,-0.00023059595,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00023059595, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00023059595), TopLogprob(token='1', bytes=[49], logprob=-8.751051), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.665541), TopLogprob(token='I', bytes=[73], logprob=-13.013256), TopLogprob(token=' ', bytes=[32], logprob=-13.314007)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0039742743, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0039742743), TopLogprob(token='<|end|>', bytes=None, logprob=-5.530729), TopLogprob(token=' ', bytes=[32], logprob=-13.806135), TopLogprob(token='\n', bytes=[10], logprob=-14.091961), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.419934)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-1.2853374, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-1.2853374), TopLogprob(token='01', bytes=[48, 49], logprob=-1.3614311), TopLogprob(token='10', bytes=[49, 48], logprob=-1.8020859), TopLogprob(token='05', bytes=[48, 53], logprob=-2.8871727), TopLogprob(token='20', bytes=[50, 48], logprob=-3.2760887)])]"
annoyed,p,low_prior,Emily,Emily never has any money.,Fact: Emily never has any money. Sentence: Sandra asks: Is Ryan annoyed that Emily bought a car yesterday? Question: Does Sandra believe that Emily bought a car yesterday?,Sandra asks: Is Ryan annoyed that Emily bought a car yesterday?,Does Sandra believe that Emily bought a car yesterday?,Does Sandra believe that Emily didn't buy a car yesterday?,0.85,-0.00030459944,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00030459944, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00030459944), TopLogprob(token='1', bytes=[49], logprob=-8.410525), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.685803), TopLogprob(token='I', bytes=[73], logprob=-12.210351), TopLogprob(token=' ', bytes=[32], logprob=-12.394536)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00058508385, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00058508385), TopLogprob(token='<|end|>', bytes=None, logprob=-7.4461493), TopLogprob(token=' ', bytes=[32], logprob=-14.473587), TopLogprob(token=',', bytes=[44], logprob=-15.334285), TopLogprob(token='<|end|>', bytes=None, logprob=-15.704095)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-2.0057251, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-2.0057251), TopLogprob(token='95', bytes=[57, 53], logprob=-2.0802586), TopLogprob(token='90', bytes=[57, 48], logprob=-2.2689393), TopLogprob(token='10', bytes=[49, 48], logprob=-2.3768342), TopLogprob(token='01', bytes=[48, 49], logprob=-2.5044339)])]"
right,p,low_prior,Emily,Emily never has any money.,Fact: Emily never has any money. Sentence: Larry asks: Is Timothy right that Emily bought a car yesterday? Question: Does Larry believe that Emily bought a car yesterday?,Larry asks: Is Timothy right that Emily bought a car yesterday?,Does Larry believe that Emily bought a car yesterday?,Does Larry believe that Emily didn't buy a car yesterday?,0.10,-0.000107715314,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.000107715314, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.000107715314), TopLogprob(token='1', bytes=[49], logprob=-9.567512), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.581983), TopLogprob(token='I', bytes=[73], logprob=-11.924094), TopLogprob(token=' ', bytes=[32], logprob=-13.566281)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0026926517, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0026926517), TopLogprob(token='<|end|>', bytes=None, logprob=-5.920694), TopLogprob(token=' ', bytes=[32], logprob=-13.067395), TopLogprob(token='\n', bytes=[10], logprob=-13.716784), TopLogprob(token=',', bytes=[44], logprob=-14.058889)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.0179474, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.0179474), TopLogprob(token='05', bytes=[48, 53], logprob=-1.9633381), TopLogprob(token='01', bytes=[48, 49], logprob=-2.126489), TopLogprob(token='20', bytes=[50, 48], logprob=-2.4045613), TopLogprob(token='1', bytes=[49], logprob=-2.8163998)])]"
