verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
polar,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Jennifer asks: Is Mary pregnant? Question: Is Jennifer certain that Mary is pregnant?,Jennifer asks: Is Mary pregnant?,Is Jennifer certain that Mary is pregnant?,,0.10,-1.14638133097,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00029947367, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00029947367), TopLogprob(token='1', bytes=[49], logprob=-8.125299), TopLogprob(token=' ', bytes=[32], logprob=-13.000299), TopLogprob(token='-', bytes=[45], logprob=-15.625299), TopLogprob(token='#', bytes=[35], logprob=-16.3753)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0004324573, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0004324573), TopLogprob(token='<|end|>', bytes=None, logprob=-7.7504325), TopLogprob(token='<|end|>', bytes=None, logprob=-14.000432), TopLogprob(token=',', bytes=[44], logprob=-15.375432), TopLogprob(token='\n', bytes=[10], logprob=-16.625433)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.1456494, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.1456494), TopLogprob(token='20', bytes=[50, 48], logprob=-1.2706494), TopLogprob(token='2', bytes=[50], logprob=-1.8956494), TopLogprob(token='15', bytes=[49, 53], logprob=-2.2706494), TopLogprob(token='1', bytes=[49], logprob=-3.1456494)])]"
acknowledge,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Kimberly asks: Did Laura acknowledge that Josie went on vacation to France? Question: Is Kimberly certain that Josie went on vacation to France?,Kimberly asks: Did Laura acknowledge that Josie went on vacation to France?,Is Kimberly certain that Josie went on vacation to France?,Is Kimberly certain that Josie didn't go on vacation to France?,0.80,-1.7438015766000001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.16023064, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.16023064), TopLogprob(token='1', bytes=[49], logprob=-1.9102306), TopLogprob(token=' ', bytes=[32], logprob=-12.410231), TopLogprob(token='-', bytes=[45], logprob=-15.160231), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-15.535231)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0031816366, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0031816366), TopLogprob(token='<|end|>', bytes=None, logprob=-5.7531815), TopLogprob(token='<|end|>', bytes=None, logprob=-12.753181), TopLogprob(token='<|end|>', bytes=None, logprob=-15.503181), TopLogprob(token=',', bytes=[44], logprob=-15.878181)]), ChatCompletionTokenLogprob(token='80', bytes=[56, 48], logprob=-1.5803893, top_logprobs=[TopLogprob(token='80', bytes=[56, 48], logprob=-1.5803893), TopLogprob(token='8', bytes=[56], logprob=-1.7053893), TopLogprob(token='90', bytes=[57, 48], logprob=-2.0803893), TopLogprob(token='85', bytes=[56, 53], logprob=-2.5803893), TopLogprob(token='75', bytes=[55, 53], logprob=-2.7053893)])]"
admit,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: George asks: Did Emily admit that Josie went on vacation to France? Question: Is George certain that Josie went on vacation to France?,George asks: Did Emily admit that Josie went on vacation to France?,Is George certain that Josie went on vacation to France?,Is George certain that Josie didn't go on vacation to France?,0.20,-0.906783499466,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.2352386e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.2352386e-05), TopLogprob(token='1', bytes=[49], logprob=-11.375012), TopLogprob(token=' ', bytes=[32], logprob=-14.500012), TopLogprob(token='#', bytes=[35], logprob=-17.125011), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-17.125011)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00026264708, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00026264708), TopLogprob(token='<|end|>', bytes=None, logprob=-8.250262), TopLogprob(token='<|end|>', bytes=None, logprob=-14.250262), TopLogprob(token=',', bytes=[44], logprob=-15.375262), TopLogprob(token='<|end|>', bytes=None, logprob=-16.875263)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-0.9065085, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-0.9065085), TopLogprob(token='30', bytes=[51, 48], logprob=-1.9065084), TopLogprob(token='2', bytes=[50], logprob=-2.0315084), TopLogprob(token='10', bytes=[49, 48], logprob=-2.5315084), TopLogprob(token='25', bytes=[50, 53], logprob=-2.6565084)])]"
announce,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Donna asks: Did Rebecca announce that Josie went on vacation to France? Question: Is Donna certain that Josie went on vacation to France?,Donna asks: Did Rebecca announce that Josie went on vacation to France?,Is Donna certain that Josie went on vacation to France?,Is Donna certain that Josie didn't go on vacation to France?,0.20,-0.948970193036,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-7.465036e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-7.465036e-06), TopLogprob(token='1', bytes=[49], logprob=-11.875008), TopLogprob(token=' ', bytes=[32], logprob=-14.750008), TopLogprob(token='-', bytes=[45], logprob=-17.375008), TopLogprob(token='#', bytes=[35], logprob=-17.625008)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.008618828, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.008618828), TopLogprob(token='<|end|>', bytes=None, logprob=-4.758619), TopLogprob(token='<|end|>', bytes=None, logprob=-12.508618), TopLogprob(token='<|end|>', bytes=None, logprob=-15.258618), TopLogprob(token='\n', bytes=[10], logprob=-16.50862)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-0.9403439, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-0.9403439), TopLogprob(token='10', bytes=[49, 48], logprob=-2.0653439), TopLogprob(token='2', bytes=[50], logprob=-2.1903439), TopLogprob(token='30', bytes=[51, 48], logprob=-2.1903439), TopLogprob(token='15', bytes=[49, 53], logprob=-2.4403439)])]"
annoyed,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Donna asks: Is Ronald annoyed that Josie went on vacation to France? Question: Is Donna certain that Josie went on vacation to France?,Donna asks: Is Ronald annoyed that Josie went on vacation to France?,Is Donna certain that Josie went on vacation to France?,Is Donna certain that Josie didn't go on vacation to France?,0.90,-1.7310637340200001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.47407964, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.47407964), TopLogprob(token='1', bytes=[49], logprob=-0.9740796), TopLogprob(token=' ', bytes=[32], logprob=-13.72408), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.41158), TopLogprob(token='-', bytes=[45], logprob=-16.41158)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00020449402, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00020449402), TopLogprob(token='<|end|>', bytes=None, logprob=-8.500204), TopLogprob(token=',', bytes=[44], logprob=-15.000204), TopLogprob(token='<|end|>', bytes=None, logprob=-15.000204), TopLogprob(token='<|end|>', bytes=None, logprob=-17.000204)]), ChatCompletionTokenLogprob(token='90', bytes=[57, 48], logprob=-1.2567796, top_logprobs=[TopLogprob(token='90', bytes=[57, 48], logprob=-1.2567796), TopLogprob(token='80', bytes=[56, 48], logprob=-1.5067796), TopLogprob(token='8', bytes=[56], logprob=-2.1317797), TopLogprob(token='9', bytes=[57], logprob=-2.2567797), TopLogprob(token='85', bytes=[56, 53], logprob=-2.3817797)])]"
right,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Brian asks: Is Ryan right that Josie went on vacation to France? Question: Is Brian certain that Josie went on vacation to France?,Brian asks: Is Ryan right that Josie went on vacation to France?,Is Brian certain that Josie went on vacation to France?,Is Brian certain that Josie didn't go on vacation to France?,0.2,-1.5825623583644,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.0280384e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.0280384e-06), TopLogprob(token='1', bytes=[49], logprob=-14.125001), TopLogprob(token=' ', bytes=[32], logprob=-15.125001), TopLogprob(token='-', bytes=[45], logprob=-17.875002), TopLogprob(token='#', bytes=[35], logprob=-18.000002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-7.5530326e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-7.5530326e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.500075), TopLogprob(token=',', bytes=[44], logprob=-15.000075), TopLogprob(token='<|end|>', bytes=None, logprob=-15.500075), TopLogprob(token='\n', bytes=[10], logprob=-17.500076)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.5824858, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.5824858), TopLogprob(token='20', bytes=[50, 48], logprob=-2.0824857), TopLogprob(token='10', bytes=[49, 48], logprob=-2.0824857), TopLogprob(token='15', bytes=[49, 53], logprob=-2.2074857), TopLogprob(token='12', bytes=[49, 50], logprob=-2.5824857)])]"
confess,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Sandra asks: Did Rebecca confess that Josie went on vacation to France? Question: Is Sandra certain that Josie went on vacation to France?,Sandra asks: Did Rebecca confess that Josie went on vacation to France?,Is Sandra certain that Josie went on vacation to France?,Is Sandra certain that Josie didn't go on vacation to France?,0.20,-1.01040208283,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00014156183, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00014156183), TopLogprob(token='1', bytes=[49], logprob=-8.875141), TopLogprob(token=' ', bytes=[32], logprob=-13.750141), TopLogprob(token='-', bytes=[45], logprob=-15.875141), TopLogprob(token='```', bytes=[96, 96, 96], logprob=-16.250141)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.003183421, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.003183421), TopLogprob(token='<|end|>', bytes=None, logprob=-5.7531834), TopLogprob(token='<|end|>', bytes=None, logprob=-12.253183), TopLogprob(token='<|end|>', bytes=None, logprob=-15.378183), TopLogprob(token=',', bytes=[44], logprob=-16.503183)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.0070771, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.0070771), TopLogprob(token='30', bytes=[51, 48], logprob=-1.8820771), TopLogprob(token='2', bytes=[50], logprob=-2.0070772), TopLogprob(token='10', bytes=[49, 48], logprob=-2.3820772), TopLogprob(token='15', bytes=[49, 53], logprob=-2.7570772)])]"
confirm,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Betty asks: Did Sharon confirm that Josie went on vacation to France? Question: Is Betty certain that Josie went on vacation to France?,Betty asks: Did Sharon confirm that Josie went on vacation to France?,Is Betty certain that Josie went on vacation to France?,Is Betty certain that Josie didn't go on vacation to France?,0.20,-1.0553997983985,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-9.4914985e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-9.4914985e-06), TopLogprob(token='1', bytes=[49], logprob=-11.75001), TopLogprob(token=' ', bytes=[32], logprob=-13.87501), TopLogprob(token='-', bytes=[45], logprob=-15.75001), TopLogprob(token='```', bytes=[96, 96, 96], logprob=-16.75001)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0004340069, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0004340069), TopLogprob(token='<|end|>', bytes=None, logprob=-7.750434), TopLogprob(token='<|end|>', bytes=None, logprob=-13.125434), TopLogprob(token=',', bytes=[44], logprob=-14.250434), TopLogprob(token='\n', bytes=[10], logprob=-16.125435)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.0549563, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.0549563), TopLogprob(token='2', bytes=[50], logprob=-1.6799563), TopLogprob(token='10', bytes=[49, 48], logprob=-1.9299563), TopLogprob(token='15', bytes=[49, 53], logprob=-2.4299564), TopLogprob(token='30', bytes=[51, 48], logprob=-2.5549564)])]"
demonstrate,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Ashley asks: Did Melissa demonstrate that Josie went on vacation to France? Question: Is Ashley certain that Josie went on vacation to France?,Ashley asks: Did Melissa demonstrate that Josie went on vacation to France?,Is Ashley certain that Josie went on vacation to France?,Is Ashley certain that Josie didn't go on vacation to France?,0.10,-1.294749760736,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.7239736e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.7239736e-05), TopLogprob(token='1', bytes=[49], logprob=-11.000017), TopLogprob(token=' ', bytes=[32], logprob=-15.000017), TopLogprob(token='-', bytes=[45], logprob=-16.875017), TopLogprob(token='```', bytes=[96, 96, 96], logprob=-17.375017)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.003183421, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.003183421), TopLogprob(token='<|end|>', bytes=None, logprob=-5.7531834), TopLogprob(token='<|end|>', bytes=None, logprob=-12.628183), TopLogprob(token=',', bytes=[44], logprob=-14.878183), TopLogprob(token='<|end|>', bytes=None, logprob=-15.003183)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.2915491, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.2915491), TopLogprob(token='15', bytes=[49, 53], logprob=-2.2915492), TopLogprob(token='12', bytes=[49, 50], logprob=-2.2915492), TopLogprob(token='20', bytes=[50, 48], logprob=-2.4165492), TopLogprob(token='00', bytes=[48, 48], logprob=-2.9165492)])]"
discover,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Sandra asks: Did Ryan discover that Josie went on vacation to France? Question: Is Sandra certain that Josie went on vacation to France?,Sandra asks: Did Ryan discover that Josie went on vacation to France?,Is Sandra certain that Josie went on vacation to France?,Is Sandra certain that Josie didn't go on vacation to France?,0.20,-1.6521893757,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.009757151, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.009757151), TopLogprob(token='1', bytes=[49], logprob=-4.634757), TopLogprob(token=' ', bytes=[32], logprob=-14.009757), TopLogprob(token='-', bytes=[45], logprob=-16.572258), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-17.259758)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0031828247, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0031828247), TopLogprob(token='<|end|>', bytes=None, logprob=-5.753183), TopLogprob(token='<|end|>', bytes=None, logprob=-12.378182), TopLogprob(token='<|end|>', bytes=None, logprob=-15.628182), TopLogprob(token='\n', bytes=[10], logprob=-16.003183)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.6392494, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.6392494), TopLogprob(token='30', bytes=[51, 48], logprob=-1.8892494), TopLogprob(token='2', bytes=[50], logprob=-2.1392493), TopLogprob(token='3', bytes=[51], logprob=-2.2642493), TopLogprob(token='25', bytes=[50, 53], logprob=-3.0142493)])]"
establish,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Edward asks: Did Jeffrey establish that Josie went on vacation to France? Question: Is Edward certain that Josie went on vacation to France?,Edward asks: Did Jeffrey establish that Josie went on vacation to France?,Is Edward certain that Josie went on vacation to France?,Is Edward certain that Josie didn't go on vacation to France?,0.10,-1.3012504674593002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.9617593e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.9617593e-06), TopLogprob(token='1', bytes=[49], logprob=-12.250005), TopLogprob(token=' ', bytes=[32], logprob=-15.750005), TopLogprob(token='#', bytes=[35], logprob=-17.875006), TopLogprob(token='-', bytes=[45], logprob=-18.500006)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0031827057, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0031827057), TopLogprob(token='<|end|>', bytes=None, logprob=-5.753183), TopLogprob(token='<|end|>', bytes=None, logprob=-12.503182), TopLogprob(token='<|end|>', bytes=None, logprob=-15.128182), TopLogprob(token='\n', bytes=[10], logprob=-15.253182)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.2980628, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.2980628), TopLogprob(token='20', bytes=[50, 48], logprob=-2.1730628), TopLogprob(token='12', bytes=[49, 50], logprob=-2.2980628), TopLogprob(token='15', bytes=[49, 53], logprob=-2.2980628), TopLogprob(token='00', bytes=[48, 48], logprob=-2.9230628)])]"
hear,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Brian asks: Did Gary hear that Josie went on vacation to France? Question: Is Brian certain that Josie went on vacation to France?,Brian asks: Did Gary hear that Josie went on vacation to France?,Is Brian certain that Josie went on vacation to France?,Is Brian certain that Josie didn't go on vacation to France?,0.20,-1.1276231624750002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.1318875e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.1318875e-05), TopLogprob(token='1', bytes=[49], logprob=-10.125041), TopLogprob(token=' ', bytes=[32], logprob=-14.375041), TopLogprob(token='-', bytes=[45], logprob=-16.000042), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.250042)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0009144436, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0009144436), TopLogprob(token='<|end|>', bytes=None, logprob=-7.0009146), TopLogprob(token='<|end|>', bytes=None, logprob=-13.125915), TopLogprob(token=',', bytes=[44], logprob=-15.000915), TopLogprob(token='।', bytes=[224, 165, 164], logprob=-16.500914)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.1266674, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.1266674), TopLogprob(token='2', bytes=[50], logprob=-1.7516674), TopLogprob(token='30', bytes=[51, 48], logprob=-1.7516674), TopLogprob(token='3', bytes=[51], logprob=-2.2516675), TopLogprob(token='25', bytes=[50, 53], logprob=-2.8766675)])]"
inform,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Cynthia asks: Did Sharon inform Jane that Josie went on vacation to France? Question: Is Cynthia certain that Josie went on vacation to France?,Cynthia asks: Did Sharon inform Jane that Josie went on vacation to France?,Is Cynthia certain that Josie went on vacation to France?,Is Cynthia certain that Josie didn't go on vacation to France?,0.80,-1.63725150133,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.011051356, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.011051356), TopLogprob(token='1', bytes=[49], logprob=-4.511051), TopLogprob(token=' ', bytes=[32], logprob=-12.886051), TopLogprob(token='-', bytes=[45], logprob=-16.073551), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-16.386051)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00043424533, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00043424533), TopLogprob(token='<|end|>', bytes=None, logprob=-7.7504344), TopLogprob(token=',', bytes=[44], logprob=-13.750434), TopLogprob(token='<|end|>', bytes=None, logprob=-13.875434), TopLogprob(token='\n', bytes=[10], logprob=-16.250435)]), ChatCompletionTokenLogprob(token='80', bytes=[56, 48], logprob=-1.6257659, top_logprobs=[TopLogprob(token='80', bytes=[56, 48], logprob=-1.6257659), TopLogprob(token='75', bytes=[55, 53], logprob=-2.1257658), TopLogprob(token='70', bytes=[55, 48], logprob=-2.3757658), TopLogprob(token='8', bytes=[56], logprob=-2.3757658), TopLogprob(token='85', bytes=[56, 53], logprob=-2.7507658)])]"
